,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
1073,502_MA141_Gi_Saline_0517,Animal_1,Center,My_rectangle,311.4666667,311.7333333,9344,9351,0.266666667
1074,502_MA141_Gi_Saline_0517,Animal_1,Center,My_rectangle,311.7666667,311.8333333,9353,9354,0.066666667
1075,502_MA141_Gi_Saline_0517,Animal_1,Center,My_circle,386.4333333,386.4666667,11593,11593,0.033333333
1076,502_MA141_Gi_Saline_0517,Animal_1,Center,My_circle,386.5,386.9,11595,11606,0.4
1077,502_MA141_Gi_Saline_0517,Animal_1,Center,My_circle,428.6666667,429.6666667,12860,12889,1
1078,502_MA141_Gi_Saline_0517,Animal_1,Center,My_circle,443.1666667,443.2333333,13295,13296,0.066666667
1079,502_MA141_Gi_Saline_0517,Animal_1,Center,My_circle,449.6333333,449.8666667,13489,13495,0.233333333
1080,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,257.8,258.0333333,7734,7740,0.233333333
1081,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,849.1333333,850.6,25474,25517,1.466666667
1082,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,904.1666667,904.4666667,27125,27133,0.3
1083,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,904.5333333,904.5666667,27136,27136,0.033333333
1084,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,904.6333333,904.6666667,27139,27139,0.033333333
1085,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,905.5666667,905.6,27167,27167,0.033333333
1086,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,905.6666667,905.7666667,27170,27172,0.1
1087,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,917.3666667,917.5,27521,27524,0.133333333
1088,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1021.633333,1022.266667,30649,30667,0.633333333
1089,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1022.366667,1022.4,30671,30671,0.033333333
1090,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1023.133333,1023.733333,30694,30711,0.6
1091,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1035.566667,1035.7,31067,31070,0.133333333
1092,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1036.133333,1036.3,31084,31088,0.166666667
1093,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1072,1072.2,32160,32165,0.2
1094,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1072.266667,1072.3,32168,32168,0.033333333
1095,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1101.2,1102.666667,33036,33079,1.466666667
1096,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1102.833333,1103.166667,33085,33094,0.333333333
1097,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1184.266667,1189.1,35528,35672,4.833333333
1098,502_MA141_Gi_Saline_0517,Animal_1,Center,My_polygon,1202,1202.266667,36060,36067,0.266666667
1099,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,2.366666667,2.7,71,80,0.333333333
1100,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,3.033333333,3.3,91,98,0.266666667
1101,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,21.43333333,22.83333333,643,684,1.4
1102,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,366.0333333,374.4333333,10981,11232,8.4
1103,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,591.8333333,592.6,17755,17777,0.766666667
1104,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,593.2333333,593.4666667,17797,17803,0.233333333
1105,503_MA109_Gi_CNO_0514,Animal_1,Center,My_rectangle,1084.333333,1107.166667,32530,33214,22.83333333
1106,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,8,8.166666667,240,244,0.166666667
1107,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,8.466666667,12.53333333,254,375,4.066666667
1108,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,16.1,20.76666667,483,622,4.666666667
1109,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,596.5666667,596.8333333,17897,17904,0.266666667
1110,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,597.4333333,598.4,17923,17951,0.966666667
1111,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,600.3333333,601.3333333,18010,18039,1
1112,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,620.3333333,621.0666667,18610,18631,0.733333333
1113,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,1061.1,1061.3,31833,31838,0.2
1114,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,1061.466667,1062.066667,31844,31861,0.6
1115,503_MA109_Gi_CNO_0514,Animal_1,Center,My_circle,1062.166667,1062.2,31865,31865,0.033333333
1116,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,23.66666667,24.93333333,710,747,1.266666667
1117,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,50.7,321.2,1521,9635,270.5
1118,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,321.6333333,331.8666667,9649,9955,10.23333333
1119,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,332.4,332.4666667,9972,9973,0.066666667
1120,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,332.5666667,332.6,9977,9977,0.033333333
1121,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,332.6333333,341.6333333,9979,10248,9
1122,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,343,344.1666667,10290,10324,1.166666667
1123,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,344.7333333,349.2333333,10342,10476,4.5
1124,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,349.2666667,349.3,10478,10478,0.033333333
1125,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,349.4333333,349.4666667,10483,10483,0.033333333
1126,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,349.5333333,349.6,10486,10487,0.066666667
1127,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,349.9,349.9666667,10497,10498,0.066666667
1128,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,350.2,350.7,10506,10520,0.5
1129,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,355.2,355.6666667,10656,10669,0.466666667
1130,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,356.4333333,356.4666667,10693,10693,0.033333333
1131,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,356.5333333,356.5666667,10696,10696,0.033333333
1132,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,356.8666667,357,10706,10709,0.133333333
1133,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,357.1666667,358.7333333,10715,10761,1.566666667
1134,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,385.5333333,385.8666667,11566,11575,0.333333333
1135,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,390.8333333,390.9666667,11725,11728,0.133333333
1136,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,401.4333333,401.5666667,12043,12046,0.133333333
1137,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,401.6333333,401.6666667,12049,12049,0.033333333
1138,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,457.0333333,457.1333333,13711,13713,0.1
1139,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,457.2,457.3333333,13716,13719,0.133333333
1140,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,457.6,458.6,13728,13757,1
1141,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,458.8666667,508.8,13766,15263,49.93333333
1142,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,511.4666667,511.5333333,15344,15345,0.066666667
1143,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,513.0666667,513.1333333,15392,15393,0.066666667
1144,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,513.5333333,513.5666667,15406,15406,0.033333333
1145,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,513.6,513.6333333,15408,15408,0.033333333
1146,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,513.9666667,514.1,15419,15422,0.133333333
1147,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,514.2,514.9333333,15426,15447,0.733333333
1148,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,515.3333333,515.7333333,15460,15471,0.4
1149,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,515.9333333,516.2666667,15478,15487,0.333333333
1150,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,537.2,537.2333333,16116,16116,0.033333333
1151,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,537.4,537.5666667,16122,16126,0.166666667
1152,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,540.5,540.5666667,16215,16216,0.066666667
1153,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,541.2,541.2333333,16236,16236,0.033333333
1154,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,541.3333333,545.9666667,16240,16378,4.633333333
1155,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,549.1666667,549.3,16475,16478,0.133333333
1156,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,549.4,558.6666667,16482,16759,9.266666667
1157,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,558.8666667,559.0333333,16766,16770,0.166666667
1158,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,559.1,560.1333333,16773,16803,1.033333333
1159,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,561.4333333,561.5333333,16843,16845,0.1
1160,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,562.5666667,562.6666667,16877,16879,0.1
1161,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,563.6333333,564.1,16909,16922,0.466666667
1162,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,564.2666667,565.2,16928,16955,0.933333333
1163,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,575.5333333,576.3333333,17266,17289,0.8
1164,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,581.7,581.8,17451,17453,0.1
1165,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,581.9666667,582.2333333,17459,17466,0.266666667
1166,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,582.4333333,582.9333333,17473,17487,0.5
1167,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,587.2666667,587.3,17618,17618,0.033333333
1168,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,708,708.1,21240,21242,0.1
1169,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,708.1666667,708.7,21245,21260,0.533333333
1170,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,708.8333333,709.6333333,21265,21288,0.8
1171,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,709.6666667,710.2333333,21290,21306,0.566666667
1172,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,710.5,710.6,21315,21317,0.1
1173,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,711.3,711.3333333,21339,21339,0.033333333
1174,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,711.3666667,711.4333333,21341,21342,0.066666667
1175,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,711.5,712.0333333,21345,21360,0.533333333
1176,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,712.0666667,712.4333333,21362,21372,0.366666667
1177,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,712.7666667,712.8666667,21383,21385,0.1
1178,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,712.9666667,713,21389,21389,0.033333333
1179,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,713.6,713.6333333,21408,21408,0.033333333
1180,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,713.6666667,713.7333333,21410,21411,0.066666667
1181,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,714.7333333,714.7666667,21442,21442,0.033333333
1182,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,716.3,716.3333333,21489,21489,0.033333333
1183,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,716.5,716.6,21495,21497,0.1
1184,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,716.6333333,716.8,21499,21503,0.166666667
1185,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,716.8333333,716.9666667,21505,21508,0.133333333
1186,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,717.1333333,717.2666667,21514,21517,0.133333333
1187,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,717.3,721.6333333,21519,21648,4.333333333
1188,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,721.7333333,721.8,21652,21653,0.066666667
1189,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,722.1333333,722.1666667,21664,21664,0.033333333
1190,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,722.5,722.5666667,21675,21676,0.066666667
1191,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,722.8333333,726.9333333,21685,21807,4.1
1192,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,726.9666667,727,21809,21809,0.033333333
1193,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,727.0333333,727.3333333,21811,21819,0.3
1194,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,728.3,728.3333333,21849,21849,0.033333333
1195,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,728.6666667,728.7333333,21860,21861,0.066666667
1196,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,731.4666667,739.7666667,21944,22192,8.3
1197,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,739.8,740.4333333,22194,22212,0.633333333
1198,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,741.0333333,741.1,22231,22232,0.066666667
1199,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,741.1666667,743.8333333,22235,22314,2.666666667
1200,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,743.8666667,747.4666667,22316,22423,3.6
1201,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,747.7333333,747.7666667,22432,22432,0.033333333
1202,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,747.8,747.9666667,22434,22438,0.166666667
1203,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,748.0333333,748.2333333,22441,22446,0.2
1204,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,748.2666667,748.3,22448,22448,0.033333333
1205,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,748.3333333,748.3666667,22450,22450,0.033333333
1206,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,748.4,750.5,22452,22514,2.1
1207,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,750.5333333,750.6,22516,22517,0.066666667
1208,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,750.8333333,752.7,22525,22580,1.866666667
1209,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,753.5333333,756.0333333,22606,22680,2.5
1210,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,756.1333333,756.1666667,22684,22684,0.033333333
1211,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,756.3333333,756.3666667,22690,22690,0.033333333
1212,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,756.4,756.4333333,22692,22692,0.033333333
1213,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,757.7666667,757.8,22733,22733,0.033333333
1214,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,758.2333333,771.6666667,22747,23149,13.43333333
1215,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,771.7333333,771.9,23152,23156,0.166666667
1216,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,772.1333333,772.1666667,23164,23164,0.033333333
1217,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,772.2333333,772.3666667,23167,23170,0.133333333
1218,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,772.4,772.9,23172,23186,0.5
1219,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,772.9333333,773.0333333,23188,23190,0.1
1220,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,773.1333333,773.1666667,23194,23194,0.033333333
1221,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,773.5333333,773.5666667,23206,23206,0.033333333
1222,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,773.6666667,773.7333333,23210,23211,0.066666667
1223,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,778.0666667,785.9,23342,23576,7.833333333
1224,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,785.9666667,786.0666667,23579,23581,0.1
1225,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,789.5,796.5666667,23685,23896,7.066666667
1226,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,796.7333333,796.9333333,23902,23907,0.2
1227,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,796.9666667,797.0333333,23909,23910,0.066666667
1228,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,800.2,1016.633333,24006,30498,216.4333333
1229,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1021.333333,1027.9,30640,30836,6.566666667
1230,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1028.233333,1028.7,30847,30860,0.466666667
1231,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1028.8,1041.266667,30864,31237,12.46666667
1232,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1047.633333,1047.8,31429,31433,0.166666667
1233,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1048.2,1052.8,31446,31583,4.6
1234,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1053,1053.366667,31590,31600,0.366666667
1235,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1053.5,1053.566667,31605,31606,0.066666667
1236,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1053.866667,1053.933333,31616,31617,0.066666667
1237,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1054.033333,1055.833333,31621,31674,1.8
1238,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1056.266667,1056.466667,31688,31693,0.2
1239,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1056.5,1056.566667,31695,31696,0.066666667
1240,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1066.866667,1068.6,32006,32057,1.733333333
1241,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1068.8,1071.2,32064,32135,2.4
1242,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1117.966667,1118.033333,33539,33540,0.066666667
1243,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1118.5,1125.9,33555,33776,7.4
1244,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1127.066667,1127.1,33812,33812,0.033333333
1245,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1128.233333,1128.3,33847,33848,0.066666667
1246,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1130.166667,1141.933333,33905,34257,11.76666667
1247,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1148.233333,1148.3,34447,34448,0.066666667
1248,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1148.366667,1148.4,34451,34451,0.033333333
1249,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1148.5,1148.6,34455,34457,0.1
1250,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1151.033333,1152.1,34531,34562,1.066666667
1251,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1152.666667,1153.3,34580,34598,0.633333333
1252,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1153.6,1153.7,34608,34610,0.1
1253,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1153.866667,1154.033333,34616,34620,0.166666667
1254,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1155.133333,1155.4,34654,34661,0.266666667
1255,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1155.633333,1155.666667,34669,34669,0.033333333
1256,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1155.866667,1156.033333,34676,34680,0.166666667
1257,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1156.066667,1156.3,34682,34688,0.233333333
1258,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1156.5,1156.566667,34695,34696,0.066666667
1259,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1157.333333,1157.7,34720,34730,0.366666667
1260,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1157.833333,1158.7,34735,34760,0.866666667
1261,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1160.133333,1161.2,34804,34835,1.066666667
1262,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1161.266667,1163.7,34838,34910,2.433333333
1263,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1163.733333,1163.766667,34912,34912,0.033333333
1264,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1171,1178.366667,35130,35350,7.366666667
1265,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1178.7,1179.666667,35361,35389,0.966666667
1266,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1179.7,1179.8,35391,35393,0.1
1267,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1180.033333,1189.7,35401,35690,9.666666667
1268,503_MA109_Gi_CNO_0514,Animal_1,Center,My_polygon,1191.2,1191.966667,35736,35758,0.766666667
1269,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,3.066666667,3.1,92,92,0.033333333
1270,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,139.9666667,140.0333333,4199,4200,0.066666667
1271,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,144.9333333,145.4,4348,4361,0.466666667
1272,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,346.1666667,383.6,10385,11507,37.43333333
1273,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,486.7666667,503.0333333,14603,15090,16.26666667
1274,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,503.5,503.7666667,15105,15112,0.266666667
1275,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,503.8,504.8,15114,15143,1
1276,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,504.9666667,505.6666667,15149,15169,0.7
1277,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,505.7333333,548.6666667,15172,16459,42.93333333
1278,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,693.7,702.5333333,20811,21075,8.833333333
1279,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,702.8666667,703.9666667,21086,21118,1.1
1280,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,704.1333333,706.6333333,21124,21198,2.5
1281,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,707.3666667,707.4,21221,21221,0.033333333
1282,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,709.6666667,710,21290,21299,0.333333333
1283,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,711,711.1,21330,21332,0.1
1284,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,711.3333333,711.5333333,21340,21345,0.2
1285,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,712.1666667,712.6333333,21365,21378,0.466666667
1286,503_MA109_Gi_CNO_0516,Animal_1,Center,My_rectangle,713,713.3666667,21390,21400,0.366666667
1287,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,10.86666667,11,326,329,0.133333333
1288,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,11.46666667,11.5,344,344,0.033333333
1289,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,13,53.03333333,390,1590,40.03333333
1290,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,53.23333333,53.4,1597,1601,0.166666667
1291,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,57.13333333,73.1,1714,2192,15.96666667
1292,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,74.4,104.8,2232,3143,30.4
1293,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,149.8,149.8333333,4494,4494,0.033333333
1294,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,150.0666667,150.1,4502,4502,0.033333333
1295,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,150.2333333,150.2666667,4507,4507,0.033333333
1296,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,158.1333333,160.4666667,4744,4813,2.333333333
1297,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,252.1666667,252.6,7565,7577,0.433333333
1298,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,326.9666667,328.2333333,9809,9846,1.266666667
1299,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,396,399.2333333,11880,11976,3.233333333
1300,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,406.7333333,409.2333333,12202,12276,2.5
1301,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,409.4,409.4333333,12282,12282,0.033333333
1302,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,549.4333333,549.4666667,16483,16483,0.033333333
1303,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,549.8666667,553.8,16496,16613,3.933333333
1304,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,554,554.2666667,16620,16627,0.266666667
1305,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,681.8666667,692.9333333,20456,20787,11.06666667
1306,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,861.4,863.6333333,25842,25908,2.233333333
1307,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,974.6,1011.666667,29238,30349,37.06666667
1308,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1012,1012.166667,30360,30364,0.166666667
1309,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1012.233333,1013.033333,30367,30390,0.8
1310,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1013.1,1024.733333,30393,30741,11.63333333
1311,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1073.1,1078.8,32193,32363,5.7
1312,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1078.966667,1079.166667,32369,32374,0.2
1313,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1079.266667,1092.966667,32378,32788,13.7
1314,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1093.3,1093.966667,32799,32818,0.666666667
1315,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1134.733333,1134.766667,34042,34042,0.033333333
1316,503_MA109_Gi_CNO_0516,Animal_1,Center,My_circle,1134.8,1135.033333,34044,34050,0.233333333
