,Ear_left_x,Ear_left_y,Ear_left_p,Ear_right_x,Ear_right_y,Ear_right_p,Nose_x,Nose_y,Nose_p,Center_x,Center_y,Center_p,Lat_left_x,Lat_left_y,Lat_left_p,Lat_right_x,Lat_right_y,Lat_right_p,Tail_base_x,Tail_base_y,Tail_base_p,Tail_end_x,Tail_end_y,Tail_end_p,MY_CUE_LIGHT,MY_CUE_LIGHT_INTENSITY
1479,608.09155,474,0,610,463.68668,0,591.56305,474,0,578,438,0,593,423,0,565,456.43695,0,548,407,0,497,348,0,0,93.35494643
1480,608.1969,474,0,610,463.56305,0,591.68665,474,0,578,438,0,593,423,0,565,456.56305,0,548,407,0,497,348,0,0,93.3297731
1481,608.31335,474,0,610,463.43695,0,591.8031,474,0,578,438,0,593,423,0,565,456.68668,0,548,407,0,497,348,0,0,93.38357361
1482,608.43695,474,0,610,463.31332,0,591.90845,474,0,578,438,0,593,423,0,565,456.8031,0,548,407,0,497,348,0,0,93.37044666
1483,608.56305,474,0,610,463.1969,0,592,474,0,578,438,0,593,423,0,565,456.90842,0,548,407,0,497,348,0,0,93.39285799
1484,608.68665,474,0,610,463.09158,0,592,474,0,578,438,0,593,423,0,565,457,0,548,407,0,497,348,0,0,93.3595562
1485,608.8031,474,0,610,463,0,592,474,0,578,438,0,593,423,0,565,456.90842,0,548,407,0,497,348,0,0,93.40514298
1486,608.90845,474,0,610,463,0,592,474,0,578,438,0,593,423,0,565,456.8031,0,548,407,0,497,348,0,0,93.39112553
1487,609.09155,474,0,610.09155,463,0,592,474,0,578,438.09158,0,593,423,0,565,456.68668,0,548,407,0,497,348,0,0,93.40994705
1488,609.1969,474,0,610.1969,463,0,592,474,0,578,438.10535,0,593,423,0,565,456.56305,0,548,407,0,497,348,0,0,93.32567874
1489,609.31335,474,0,610.22174,463,0,592,474,0,578,438.20798,0,593,423,0,565,456.43695,0,548,407,0,497,348,0,0,93.3676746
1490,609.43695,474,0,610.24005,463,0,592,474,0,578,438.22894,0,593,423,0,565,456.31332,0,548,407,0,497,348,0,0,93.36327091
1491,609.4715,474,0,610.24976,463,0,592,474,0,578,438.24252,0,593,423,0,565,456.1969,0,548,407,0,497,348,0,0,93.40074695
1492,609.48975,474,0,610.24976,463,0,592,474,0,578,438.24722,0,593,423,0,565,456.09158,0,548,407,0,497,348,0,0,93.38582234
1493,609.48975,474,0,610.24005,463,0,592,474,0,578,438.24252,0,593,423,0,565,456.09158,0,548,407,0,497,348,0,0,93.46301909
1494,609.4715,474,0,610.22174,463,0,592,474,0,578,438.22894,0,593,423,0,565,456.1969,0,548,407,0,497,348,0,0,93.43059528
1495,609.43695,474,0,610.1969,463,0,592,474,0,578,438.20798,0,593,423,0,565,456.31332,0,548,407,0,497,348,0,0,93.41139442
1496,609.4049,474,0,610.09155,463,0,592,474,0,578,438.10535,0,593,423,0,565,456.34537,0,547.90845,407,0,497,348,0,0,93.37894304
1497,609.3938,474,0,610,463,0,592,474,0,578,438.09158,0,593,423,0,565,456.36615,0,547.8031,407,0,497,348,0,0,93.46517397
1498,609.4049,474,0,610,463,0,592,474,0,578,438,0,593,423,0,565,456.37335,0,547.68665,407,0,497,348,0,0,93.45026178
1499,609.43695,474,0,610,463,0,592,474,0,578,438,0,593,423,0,565,456.36615,0,547.56305,407,0,497,348,0,0,93.4534315
1500,609.56305,474,0,610,463,0,592,474,0,578,438,0,593,423,0,565,456.34537,0,547.43695,407,0,497,348,0,0,93.3861559
1501,609.5951,474,0,610,463,0,592,474,0,578,438,0,593,423,0,565,456.31332,0,547.31335,407,0,497,348,0,0,93.38961853
1502,609.6062,474,0,610,463,0,591.90845,474,0,578,438,0,593,423,0,565,456.1969,0,547.1969,407,0,497,348,0,0,93.39343612
1503,609.5951,474,0,610,463,0,591.8031,474,0,578,438,0,593,423,0,565,456.09158,0,547.09155,407,0,497,348,0,0,93.36977206
1504,609.56305,474,0,610,463,0,591.68665,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32542964
1505,609.43695,474,0,610,463,0,591.56305,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.338513
1506,609.31335,474,0,610,463,0,591.43695,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36643716
1507,609.1969,474,0,610,463,0,591.4049,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38541127
1508,609.09155,474,0,610,463,0,591.30225,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.34368869
1509,608.90845,474,0,610,463,0,591.208,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35795396
1510,608.89465,474,0,610,463,0,591.1236,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35738674
1511,608.8836,474,0,610,463,0,591.1261,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35171713
1512,608.8764,474,0,610,463,0,591.1236,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35445822
1513,608.8739,474,0,610,463,0,591.1164,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35475523
1514,608.8764,474,0,610,463,0,591.10535,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35445822
1515,608.792,474,0,610,463,0,591,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35760777
1516,608.7893,474,0,610,463,0,590.89465,474.10535,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36280608
1517,608.792,474,0,610,463,0,590.8836,474.11642,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38174597
1518,608.8764,474,0,610,463,0,590.8764,474.12363,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37977382
1519,608.8739,474,0,610,463,0,590.8739,474.1261,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35410466
1520,608.8764,474,0,610,463,0,590.8764,474.12363,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36388182
1521,608.8836,474,0,610,463,0,590.8836,474.11642,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36830199
1522,608.89465,474,0,610,463,0,590.89465,474.10535,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36952312
1523,608.90845,474,0,610,463,0,590.90845,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.34148535
1524,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.21640384
1525,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.323992
1526,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.30842098
1527,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26011859
1528,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.24417549
1529,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25226373
1530,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25483229
1531,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.2210599
1532,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.16804989
1533,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.24748547
1534,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25885877
1535,608.90845,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28134396
1536,608.8031,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26705251
1537,608.68665,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.30505805
1538,608.56305,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27026573
1539,608.43695,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.31455188
1540,608.4049,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28851139
1541,608.3938,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.34408854
1542,608.4049,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33832127
1543,608.3454,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.29547278
1544,608.36615,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.24481085
1545,608.4649,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28801339
1546,608.56305,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28987763
1547,608.56714,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.30309174
1548,608.64496,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26513804
1549,608.64355,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28430443
1550,608.6546,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28647311
1551,608.677,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27169328
1552,608.7848,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26851744
1553,608.8836,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27560851
1554,608.89465,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27368217
1555,608.90845,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.30493164
1556,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25226013
1557,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26523578
1558,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27404859
1559,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.30310457
1560,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.23942517
1561,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.23274105
1562,609.09155,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.21994294
1563,609.10535,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.21821786
1564,609.1164,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.17343111
1565,609.1236,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26278055
1566,609.1261,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.26445026
1567,609.1236,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.2599603
1568,609.1164,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.224985
1569,609.10535,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25640357
1570,609.09155,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25829917
1571,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25410561
1572,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.23564753
1573,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.299685
1574,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28338651
1575,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28429831
1576,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.25307849
1577,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.31638302
1578,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.31695616
1579,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35113296
1580,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.29081544
1581,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32890077
1582,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33052353
1583,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.3161529
1584,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.31742378
1585,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38605601
1586,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38305694
1587,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38933743
1588,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35418272
1589,608.90845,474,0,610,463,0,590.90845,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35418272
1590,608.89465,474,0,610,463,0,590.89465,474.10535,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35418272
1591,608.8836,474,0,610,463,0,590.8836,474.11642,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33491363
1592,608.8764,474,0,610,463,0,590.8764,474.12363,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.31823908
1593,608.8739,474,0,610,463,0,590.8739,474.1261,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32651868
1594,608.8764,474,0,610,463,0,590.8764,474.12363,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32412477
1595,608.8836,474,0,610,463,0,590.8836,474.11642,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32659081
1596,608.89465,474,0,610,463,0,590.89465,474.10535,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.28590416
1597,608.90845,474,0,610,463,0,590.90845,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33037624
1598,609,474,0,610,463,0,590.90845,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.30979811
1599,609,474,0,610,463,0,590.89465,474.10535,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.332219
1600,609,474,0,610,463,0,590.8836,474.11642,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.29362977
1601,609,474,0,610,463,0,590.8764,474.12363,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37622801
1602,609,474,0,610,463,0,590.8739,474.1261,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38016573
1603,609,474,0,610,463,0,590.8764,474.12363,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.39440185
1604,609,474,0,610,463,0,590.8836,474.11642,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36862799
1605,609,474,0,610,463,0,590.89465,474.10535,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36782351
1606,609,474,0,610,463,0,590.90845,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36982892
1607,609,474,0,610,463,0,591,474,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37382792
1608,609,474,0,610,463,0,590.90845,474.09158,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32228638
1609,609,474,0,610,463,0,590.8031,474.1969,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37693109
1610,609,474,0,610,463,0,590.68665,474.31332,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37901058
1611,609,474,0,610,463,0,590.56305,474.43695,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36416705
1612,609,474,0,610,463,0,590.43695,474.56305,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35626846
1613,609,474,0,610,463,0,590.31335,474.68668,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38162417
1614,609,474,0,610,463,0,590.1969,474.8031,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37884184
1615,609,474,0,610,463,0,590.09155,474.90842,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.35291356
1616,609,474,0,610,463,0,590,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33042319
1617,609,474,0,610,463,0,590,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.3420294
1618,608.90845,474,0,610,463,0,590,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32577025
1619,608.8031,474,0,610,463,0,590,475,0,578,438,0,593,423,0,564.90845,456,0,547,407,0,497,348,0,0,93.29635185
1620,608.68665,474,0,610,463,0,589.90845,475,0,578,438,0,593,423,0,564.8031,456,0,547,407,0,497,348,0,0,93.27665214
1621,608.56305,474,0,610,463,0,589.8031,475,0,578,438,0,593,423,0,564.68665,456,0,547,407,0,497,348,0,0,93.35007304
1622,608.43695,474,0,610,463,0,589.68665,475,0,578,438,0,593,423,0,564.56305,456,0,547,407,0,497,348,0,0,93.35536775
1623,608.31335,474,0,610,463,0,589.56305,475,0,578,438,0,593,423,0,564.43695,456,0,547,407,0,497,348,0,0,93.39060448
1624,608.1969,474,0,610,463,0,589.43695,475,0,578,438,0,593,423,0,564.31335,456,0,547,407,0,497,348,0,0,93.36639415
1625,608.09155,474,0,610,463,0,589.31335,475,0,578,438,0,593,423,0,564.1969,456,0,547,407,0,497,348,0,0,93.38765508
1626,608,474,0,610,463,0,589.1969,475,0,578,438,0,593,423,0,564.09155,456,0,547,407,0,497,348,0,0,93.3740048
1627,608,474,0,610,463,0,589.09155,475,0,578,438,0,593,423,0,564.09155,456,0,547,407,0,497,348,0,0,93.36761183
1628,608,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.10535,456,0,547,407,0,497,348,0,0,93.36057356
1629,608,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.1164,456,0,547,407,0,497,348,0,0,93.37262207
1630,608,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.2152,456,0,547,407,0,497,348,0,0,93.37375273
1631,608.09155,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.323,456,0,547,407,0,497,348,0,0,93.40854734
1632,608.1969,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.43695,456,0,547,407,0,497,348,0,0,93.36907815
1633,608.31335,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.55334,456,0,547,407,0,497,348,0,0,93.39643977
1634,608.43695,474,0,610,463,0,589,475,0,578,438,0,593,423,0,564.6684,456,0,547,407,0,497,348,0,0,93.35172546
1635,608.56305,474.09158,0,610,463,0,589,475,0,578,438,0,593,423,0,564.77826,456,0,547,407,0,497,348,0,0,93.38597198
1636,608.68665,474.1969,0,610,463,0,589,475,0,578,438,0,593,423,0,564.8031,456,0,547,407,0,497,348,0,0,93.35419947
1637,608.8031,474.31332,0,610,463,0,589,475,0,578,438,0,593,423,0,564.90845,456,0,547,407,0,497,348,0,0,93.37791611
1638,608.90845,474.43695,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37207694
1639,609,474.56305,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38647678
1640,609,474.5951,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.36164693
1641,609,474.60617,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.39528788
1642,609,474.5951,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38845927
1643,609,474.56305,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.40274823
1644,609,474.43695,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.3332898
1645,609,474.31332,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.37239197
1646,609,474.1969,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38607493
1647,609,474.09158,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.38566382
1648,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.32956256
1649,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33049591
1650,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.33365066
1651,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.34897294
1652,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27040136
1653,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27553284
1654,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.27493677
1655,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.31653204
1656,609,474,0,610,463,0,589,475,0,578,438,0,593,423,0,565,456,0,547,407,0,497,348,0,0,93.20266579
1657,609,474.09158,0,610,463,0,589,475,0,578,438,0,593,423,0,564.90845,456,0,547,407,0,497,348,0,0,93.28221821
1658,609,474.1969,0,610,463,0,589,475,0,578,438,0,593,423,0,564.8031,456,0,547,407,0,497,348,0,0,93.27954358
1659,609,474.22174,0,610,463,0,589,475,0,578,438,0,593,423,0,564.68665,456,0,547,407,0,497,348,0,0,93.35680799
1660,608.90845,474.3316,0,610,463,0,589,475,0,578,438,0,593,423,0,564.56305,456,0,547,407,0,497,348,0,0,93.32693407
1661,608.8031,474.44662,0,610,463,0,589,475,0,578,438,0,593,423,0,564.43695,456,0,547,407,0,497,348,0,0,93.38224613
1662,608.68665,474.56305,0,610,463,0,589,475,0,578,438,0,593,423,0,564.31335,456,0,547,407,0,497,348,0,0,93.37758898
1663,608.56305,474.67697,0,610,463,0,589,475,0,578,438,0,593,423,0,564.1969,456,0,547,407,0,497,348,0,0,93.39727408
1664,608.43695,474.78482,0,610,463,0,589,475,0,578,438,0,593,423,0,564.09155,456,0,547,407,0,497,348,0,0,93.27079598
1665,608.4049,474.79202,0,610,463,0,589,475,0,578,438,0,593,423,0,564.09155,456,0,547,407,0,497,348,0,0,93.27879258
1666,608.3938,474.69775,0,610,463,0,589,475,0,578,438,0,593,423,0,564.1969,456,0,547,407,0,497,348,0,0,93.27544543
1667,608.4049,474.5951,0,610,463,0,589,475,0,578,438,0,593,423,0,564.31335,456,0,547,407,0,497,348,0,0,93.25592044
1668,608.43695,474.56305,0,610,463,0,589,475,0,578,438,0,593,423,0,564.43695,456,0,547,407,0,497,348,0,0,93.25278287
1669,608.56305,474.43695,0,610,463,0,589,475,0,578,438,0,592.90845,423,0,564.56305,456,0,547,407,0,497,348,0,0,93.25657524
1670,608.68665,474.31332,0,610,463,0,589,475,0,578,438,0,592.8031,423,0,564.68665,456,0,547,407,0,497,348,0,0,93.25720341
1671,608.8031,474.1969,0,610,463,0,589,475,0,578,438,0,592.68665,423,0,564.8031,456,0,547,407,0,497,348,0,0,93.26092977
1672,608.90845,474.09158,0,610,463,0,589.09155,475,0,578,438,0,592.56305,423,0,564.90845,456,0,547,407,0,497,348,0,0,93.23953332
1673,609,474,0,610,463,0,589.10535,475,0,578,438,0,592.43695,423,0,565,456,0,547,407,0,497,348,0,0,93.29880067
1674,609,474,0,610,463,0,589.208,475,0,578,438,0,592.31335,423,0,565,456,0,547,407,0,497,348,0,0,93.26659656
1675,609,474,0,610,463,0,589.32056,475,0,578,438,0,592.1969,423,0,565,456,0,547,407,0,497,348,0,0,93.26860517
1676,609.09155,474,0,610.09155,462.90842,0,589.8057,474.90842,0,578.09155,438,0,592.18317,423,0,565.09155,456.09158,0,547,407.09158,0,497,348,0,0,93.26312925
1677,609.1969,474,0,610.1969,462.8031,0,590.3482,474.8031,0,578.1969,438,0,592.1969,423,0,565.1969,456.1969,0,547,407.1969,0,497,348,0,0,93.28133888
1678,609.22174,474,0,610.31335,462.77826,0,590.9328,474.68668,0,578.31335,438,0,592.31335,423,0,565.31335,456.31332,0,547,407.31332,0,497,348,0,0,93.28129374
1679,609.24005,474,0,610.43695,462.75998,0,591.5398,474.56305,0,578.43695,438,0,592.43695,423,0,565.43695,456.43695,0,547,407.43695,0,497,348,0,0,93.31221715
1680,609.24976,474,0,610.56305,462.75027,0,592.1469,474.43695,0,578.56305,438,0,592.56305,423,0,565.56305,456.56305,0,547,407.56305,0,497,348,0,0,93.37993509
1681,609.24976,474,0,610.5951,462.75027,0,592.56354,474.31332,0,578.68665,438,0,592.68665,423,0,565.68665,456.68668,0,547,407.68668,0,497,348,0,0,93.40021522
1682,609.24005,474,0,610.6062,462.75998,0,593.01544,474.1969,0,578.8031,438,0,592.8031,423,0,565.7115,456.8031,0,547,407.8031,0,497,348,0,0,93.38763351
1683,609.1302,474,0,610.5951,462.77826,0,593.2288,474.09158,0,578.90845,438,0,592.81683,423,0,565.7115,456.90842,0,547,407.90842,0,497,348,0,0,93.38585674
1684,609,474,0,610.56305,462.8031,0,593.36615,474,0,579,438,0,592.8031,423,0,565.77826,457,0,547,408,0,497,348,0,0,93.37270365
1685,608.68665,474,0,610.43695,462.90842,0,593.1236,474,0,579,438,0,592.68665,423,0,565.6684,457,0,547,408,0,497,348,0,0,93.40665281
1686,608.4577,474,0,610.31335,463,0,592.8764,474,0,579,438,0,592.56305,423,0,565.55334,457,0,547,408,0,497,348,0,0,93.42573775
1687,608.32056,474,0,610.1969,463,0,592.63385,474,0,579,438,0,592.43695,423,0,565.43695,457,0,547,408,0,497,348,0,0,93.42742745
1688,608.1897,474,0,610.09155,463,0,592.4049,474,0,579,438,0,592.31335,423,0,565.323,457,0,547,408,0,497,348,0,0,93.41322291
