,package_name,package_version,country,download_date,download_count
53,simba-uw-tf-dev,1.98.5,KR,4/3/25,1
1519,simba-uw-tf-dev,1.98.5,CN,4/2/25,2
1520,simba-uw-tf-dev,1.98.5,US,4/2/25,1
2195,simba-uw-tf-dev,1.98.5,US,4/1/25,6
3023,simba-uw-tf-dev,1.98.5,CN,3/31/25,2
3874,simba-uw-tf-dev,1.98.5,CA,3/30/25,1
3875,simba-uw-tf-dev,1.98.5,DE,3/30/25,2
4828,simba-uw-tf-dev,1.98.5,KR,3/29/25,2
5075,simba-uw-tf-dev,1.98.5,US,3/28/25,2
6036,simba-uw-tf-dev,1.98.5,US,3/27/25,2
6976,simba-uw-tf-dev,1.98.5,DE,3/26/25,2
7787,simba-uw-tf-dev,1.98.5,IL,3/25/25,1
7788,simba-uw-tf-dev,1.98.5,US,3/25/25,2
8866,simba-uw-tf-dev,1.98.5,US,3/21/25,3
9647,simba-uw-tf-dev,1.98.5,US,3/20/25,2
10384,simba-uw-tf-dev,1.98.5,US,3/19/25,3
11336,simba-uw-tf-dev,1.98.5,SG,3/18/25,2
12258,simba-uw-tf-dev,1.98.5,KR,3/17/25,2
13020,simba-uw-tf-dev,1.98.5,US,3/16/25,2
14377,simba-uw-tf-dev,1.98.5,SG,3/15/25,2
14378,simba-uw-tf-dev,1.98.5,US,3/15/25,2
15286,simba-uw-tf-dev,1.98.5,KR,3/14/25,4
15287,simba-uw-tf-dev,1.98.5,SE,3/14/25,1
16073,simba-uw-tf-dev,1.98.5,US,3/13/25,1
16899,simba-uw-tf-dev,1.98.5,JP,3/12/25,2
17935,simba-uw-tf-dev,1.98.5,US,3/9/25,3
18900,simba-uw-tf-dev,1.98.5,CA,3/7/25,1
18901,simba-uw-tf-dev,1.98.5,NZ,3/7/25,1
18902,simba-uw-tf-dev,1.98.5,US,3/7/25,1
19975,simba-uw-tf-dev,1.98.5,FR,3/5/25,3
19976,simba-uw-tf-dev,1.98.5,US,3/5/25,2
52,simba-uw-tf-dev,1.98.4,KR,4/3/25,1
1517,simba-uw-tf-dev,1.98.4,CN,4/2/25,2
1518,simba-uw-tf-dev,1.98.4,US,4/2/25,2
2194,simba-uw-tf-dev,1.98.4,US,4/1/25,6
3022,simba-uw-tf-dev,1.98.4,CN,3/31/25,2
3872,simba-uw-tf-dev,1.98.4,CA,3/30/25,1
3873,simba-uw-tf-dev,1.98.4,DE,3/30/25,2
4827,simba-uw-tf-dev,1.98.4,KR,3/29/25,2
5074,simba-uw-tf-dev,1.98.4,US,3/28/25,2
6035,simba-uw-tf-dev,1.98.4,US,3/27/25,2
6975,simba-uw-tf-dev,1.98.4,DE,3/26/25,2
7785,simba-uw-tf-dev,1.98.4,IL,3/25/25,1
7786,simba-uw-tf-dev,1.98.4,US,3/25/25,2
8865,simba-uw-tf-dev,1.98.4,US,3/21/25,3
9646,simba-uw-tf-dev,1.98.4,US,3/20/25,2
10383,simba-uw-tf-dev,1.98.4,US,3/19/25,3
11335,simba-uw-tf-dev,1.98.4,SG,3/18/25,2
12257,simba-uw-tf-dev,1.98.4,KR,3/17/25,2
13019,simba-uw-tf-dev,1.98.4,US,3/16/25,2
14375,simba-uw-tf-dev,1.98.4,SG,3/15/25,2
14376,simba-uw-tf-dev,1.98.4,US,3/15/25,2
15284,simba-uw-tf-dev,1.98.4,KR,3/14/25,4
15285,simba-uw-tf-dev,1.98.4,SE,3/14/25,1
16072,simba-uw-tf-dev,1.98.4,US,3/13/25,1
16898,simba-uw-tf-dev,1.98.4,JP,3/12/25,2
17934,simba-uw-tf-dev,1.98.4,US,3/9/25,3
18897,simba-uw-tf-dev,1.98.4,CA,3/7/25,1
18898,simba-uw-tf-dev,1.98.4,NZ,3/7/25,1
18899,simba-uw-tf-dev,1.98.4,US,3/7/25,1
19973,simba-uw-tf-dev,1.98.4,FR,3/5/25,3
19974,simba-uw-tf-dev,1.98.4,US,3/5/25,2
51,simba-uw-tf-dev,1.98.3,KR,4/3/25,1
1515,simba-uw-tf-dev,1.98.3,CN,4/2/25,2
1516,simba-uw-tf-dev,1.98.3,US,4/2/25,2
2193,simba-uw-tf-dev,1.98.3,US,4/1/25,5
3021,simba-uw-tf-dev,1.98.3,CN,3/31/25,2
3870,simba-uw-tf-dev,1.98.3,CA,3/30/25,1
3871,simba-uw-tf-dev,1.98.3,DE,3/30/25,2
4826,simba-uw-tf-dev,1.98.3,KR,3/29/25,2
5073,simba-uw-tf-dev,1.98.3,US,3/28/25,2
6034,simba-uw-tf-dev,1.98.3,US,3/27/25,2
6974,simba-uw-tf-dev,1.98.3,DE,3/26/25,2
7783,simba-uw-tf-dev,1.98.3,IL,3/25/25,1
7784,simba-uw-tf-dev,1.98.3,US,3/25/25,2
8864,simba-uw-tf-dev,1.98.3,US,3/21/25,3
9645,simba-uw-tf-dev,1.98.3,US,3/20/25,2
10382,simba-uw-tf-dev,1.98.3,US,3/19/25,1
11334,simba-uw-tf-dev,1.98.3,SG,3/18/25,2
12256,simba-uw-tf-dev,1.98.3,KR,3/17/25,2
13018,simba-uw-tf-dev,1.98.3,US,3/16/25,2
14373,simba-uw-tf-dev,1.98.3,SG,3/15/25,2
14374,simba-uw-tf-dev,1.98.3,US,3/15/25,2
15282,simba-uw-tf-dev,1.98.3,KR,3/14/25,4
15283,simba-uw-tf-dev,1.98.3,SE,3/14/25,1
16071,simba-uw-tf-dev,1.98.3,US,3/13/25,1
16897,simba-uw-tf-dev,1.98.3,JP,3/12/25,2
17093,simba-uw-tf-dev,1.98.3,US,3/11/25,1
17933,simba-uw-tf-dev,1.98.3,US,3/9/25,3
18894,simba-uw-tf-dev,1.98.3,CA,3/7/25,1
18895,simba-uw-tf-dev,1.98.3,NZ,3/7/25,1
18896,simba-uw-tf-dev,1.98.3,US,3/7/25,1
19971,simba-uw-tf-dev,1.98.3,FR,3/5/25,3
19972,simba-uw-tf-dev,1.98.3,US,3/5/25,2
50,simba-uw-tf-dev,1.98.2,KR,4/3/25,1
1513,simba-uw-tf-dev,1.98.2,CN,4/2/25,2
1514,simba-uw-tf-dev,1.98.2,US,4/2/25,2
2192,simba-uw-tf-dev,1.98.2,US,4/1/25,6
3020,simba-uw-tf-dev,1.98.2,CN,3/31/25,2
3868,simba-uw-tf-dev,1.98.2,CA,3/30/25,1
3869,simba-uw-tf-dev,1.98.2,DE,3/30/25,2
4825,simba-uw-tf-dev,1.98.2,KR,3/29/25,2
5072,simba-uw-tf-dev,1.98.2,US,3/28/25,2
6033,simba-uw-tf-dev,1.98.2,US,3/27/25,2
6972,simba-uw-tf-dev,1.98.2,DE,3/26/25,2
6973,simba-uw-tf-dev,1.98.2,HK,3/26/25,1
7781,simba-uw-tf-dev,1.98.2,IL,3/25/25,1
7782,simba-uw-tf-dev,1.98.2,US,3/25/25,2
8863,simba-uw-tf-dev,1.98.2,US,3/21/25,3
9644,simba-uw-tf-dev,1.98.2,US,3/20/25,2
10381,simba-uw-tf-dev,1.98.2,US,3/19/25,3
11333,simba-uw-tf-dev,1.98.2,SG,3/18/25,2
12255,simba-uw-tf-dev,1.98.2,KR,3/17/25,2
13017,simba-uw-tf-dev,1.98.2,US,3/16/25,2
14371,simba-uw-tf-dev,1.98.2,SG,3/15/25,2
14372,simba-uw-tf-dev,1.98.2,US,3/15/25,2
15280,simba-uw-tf-dev,1.98.2,KR,3/14/25,4
15281,simba-uw-tf-dev,1.98.2,SE,3/14/25,1
16070,simba-uw-tf-dev,1.98.2,US,3/13/25,1
16896,simba-uw-tf-dev,1.98.2,JP,3/12/25,2
17932,simba-uw-tf-dev,1.98.2,US,3/9/25,3
18891,simba-uw-tf-dev,1.98.2,CA,3/7/25,1
18892,simba-uw-tf-dev,1.98.2,NZ,3/7/25,1
18893,simba-uw-tf-dev,1.98.2,US,3/7/25,1
19969,simba-uw-tf-dev,1.98.2,FR,3/5/25,3
19970,simba-uw-tf-dev,1.98.2,US,3/5/25,2
49,simba-uw-tf-dev,1.98.1,KR,4/3/25,1
1511,simba-uw-tf-dev,1.98.1,CN,4/2/25,2
1512,simba-uw-tf-dev,1.98.1,US,4/2/25,2
2191,simba-uw-tf-dev,1.98.1,US,4/1/25,6
3019,simba-uw-tf-dev,1.98.1,CN,3/31/25,2
3865,simba-uw-tf-dev,1.98.1,CA,3/30/25,1
3866,simba-uw-tf-dev,1.98.1,DE,3/30/25,2
3867,simba-uw-tf-dev,1.98.1,US,3/30/25,1
4824,simba-uw-tf-dev,1.98.1,KR,3/29/25,2
5071,simba-uw-tf-dev,1.98.1,US,3/28/25,2
6032,simba-uw-tf-dev,1.98.1,US,3/27/25,2
6971,simba-uw-tf-dev,1.98.1,DE,3/26/25,2
7779,simba-uw-tf-dev,1.98.1,IL,3/25/25,1
7780,simba-uw-tf-dev,1.98.1,US,3/25/25,2
8862,simba-uw-tf-dev,1.98.1,US,3/21/25,3
9643,simba-uw-tf-dev,1.98.1,US,3/20/25,2
10380,simba-uw-tf-dev,1.98.1,US,3/19/25,3
11332,simba-uw-tf-dev,1.98.1,SG,3/18/25,2
12254,simba-uw-tf-dev,1.98.1,KR,3/17/25,2
14369,simba-uw-tf-dev,1.98.1,SG,3/15/25,2
14370,simba-uw-tf-dev,1.98.1,US,3/15/25,2
15278,simba-uw-tf-dev,1.98.1,KR,3/14/25,4
15279,simba-uw-tf-dev,1.98.1,SE,3/14/25,1
16069,simba-uw-tf-dev,1.98.1,US,3/13/25,1
16895,simba-uw-tf-dev,1.98.1,JP,3/12/25,2
17931,simba-uw-tf-dev,1.98.1,US,3/9/25,3
18888,simba-uw-tf-dev,1.98.1,CA,3/7/25,1
18889,simba-uw-tf-dev,1.98.1,NZ,3/7/25,1
18890,simba-uw-tf-dev,1.98.1,US,3/7/25,1
19967,simba-uw-tf-dev,1.98.1,FR,3/5/25,3
19968,simba-uw-tf-dev,1.98.1,US,3/5/25,2
48,simba-uw-tf-dev,1.97.9,KR,4/3/25,1
1508,simba-uw-tf-dev,1.97.9,CN,4/2/25,2
1509,simba-uw-tf-dev,1.97.9,HK,4/2/25,1
1510,simba-uw-tf-dev,1.97.9,US,4/2/25,2
2190,simba-uw-tf-dev,1.97.9,US,4/1/25,6
3017,simba-uw-tf-dev,1.97.9,CN,3/31/25,2
3018,simba-uw-tf-dev,1.97.9,US,3/31/25,1
3863,simba-uw-tf-dev,1.97.9,CA,3/30/25,1
3864,simba-uw-tf-dev,1.97.9,DE,3/30/25,2
4823,simba-uw-tf-dev,1.97.9,KR,3/29/25,2
5070,simba-uw-tf-dev,1.97.9,US,3/28/25,2
6031,simba-uw-tf-dev,1.97.9,US,3/27/25,3
6969,simba-uw-tf-dev,1.97.9,DE,3/26/25,2
6970,simba-uw-tf-dev,1.97.9,US,3/26/25,1
7777,simba-uw-tf-dev,1.97.9,IL,3/25/25,1
7778,simba-uw-tf-dev,1.97.9,US,3/25/25,2
8861,simba-uw-tf-dev,1.97.9,US,3/21/25,3
9642,simba-uw-tf-dev,1.97.9,US,3/20/25,2
10379,simba-uw-tf-dev,1.97.9,US,3/19/25,3
11331,simba-uw-tf-dev,1.97.9,SG,3/18/25,2
12253,simba-uw-tf-dev,1.97.9,KR,3/17/25,2
13016,simba-uw-tf-dev,1.97.9,US,3/16/25,2
14367,simba-uw-tf-dev,1.97.9,SG,3/15/25,2
14368,simba-uw-tf-dev,1.97.9,US,3/15/25,2
15276,simba-uw-tf-dev,1.97.9,KR,3/14/25,4
15277,simba-uw-tf-dev,1.97.9,SE,3/14/25,1
16068,simba-uw-tf-dev,1.97.9,US,3/13/25,1
16894,simba-uw-tf-dev,1.97.9,JP,3/12/25,2
17930,simba-uw-tf-dev,1.97.9,US,3/9/25,3
18885,simba-uw-tf-dev,1.97.9,CA,3/7/25,1
18886,simba-uw-tf-dev,1.97.9,NZ,3/7/25,1
18887,simba-uw-tf-dev,1.97.9,US,3/7/25,2
19965,simba-uw-tf-dev,1.97.9,FR,3/5/25,3
19966,simba-uw-tf-dev,1.97.9,US,3/5/25,2
47,simba-uw-tf-dev,1.97.7,KR,4/3/25,1
1506,simba-uw-tf-dev,1.97.7,CN,4/2/25,2
1507,simba-uw-tf-dev,1.97.7,US,4/2/25,2
2189,simba-uw-tf-dev,1.97.7,US,4/1/25,6
3016,simba-uw-tf-dev,1.97.7,CN,3/31/25,2
3861,simba-uw-tf-dev,1.97.7,CA,3/30/25,1
3862,simba-uw-tf-dev,1.97.7,DE,3/30/25,2
4822,simba-uw-tf-dev,1.97.7,KR,3/29/25,2
5069,simba-uw-tf-dev,1.97.7,US,3/28/25,2
6030,simba-uw-tf-dev,1.97.7,US,3/27/25,2
6968,simba-uw-tf-dev,1.97.7,DE,3/26/25,2
7775,simba-uw-tf-dev,1.97.7,IL,3/25/25,1
7776,simba-uw-tf-dev,1.97.7,US,3/25/25,2
8860,simba-uw-tf-dev,1.97.7,US,3/21/25,3
9641,simba-uw-tf-dev,1.97.7,US,3/20/25,2
10378,simba-uw-tf-dev,1.97.7,US,3/19/25,2
11330,simba-uw-tf-dev,1.97.7,SG,3/18/25,2
12252,simba-uw-tf-dev,1.97.7,KR,3/17/25,2
13015,simba-uw-tf-dev,1.97.7,US,3/16/25,2
14365,simba-uw-tf-dev,1.97.7,SG,3/15/25,2
14366,simba-uw-tf-dev,1.97.7,US,3/15/25,2
15274,simba-uw-tf-dev,1.97.7,KR,3/14/25,4
15275,simba-uw-tf-dev,1.97.7,SE,3/14/25,1
16067,simba-uw-tf-dev,1.97.7,US,3/13/25,1
16893,simba-uw-tf-dev,1.97.7,JP,3/12/25,2
17929,simba-uw-tf-dev,1.97.7,US,3/9/25,3
18882,simba-uw-tf-dev,1.97.7,CA,3/7/25,1
18883,simba-uw-tf-dev,1.97.7,NZ,3/7/25,1
18884,simba-uw-tf-dev,1.97.7,US,3/7/25,1
19962,simba-uw-tf-dev,1.97.7,AT,3/5/25,2
19963,simba-uw-tf-dev,1.97.7,FR,3/5/25,3
19964,simba-uw-tf-dev,1.97.7,US,3/5/25,2
46,simba-uw-tf-dev,1.97.6,KR,4/3/25,1
1504,simba-uw-tf-dev,1.97.6,CN,4/2/25,2
1505,simba-uw-tf-dev,1.97.6,US,4/2/25,2
2188,simba-uw-tf-dev,1.97.6,US,4/1/25,6
3015,simba-uw-tf-dev,1.97.6,CN,3/31/25,2
3858,simba-uw-tf-dev,1.97.6,CA,3/30/25,1
3859,simba-uw-tf-dev,1.97.6,DE,3/30/25,2
3860,simba-uw-tf-dev,1.97.6,US,3/30/25,1
4821,simba-uw-tf-dev,1.97.6,KR,3/29/25,2
5068,simba-uw-tf-dev,1.97.6,US,3/28/25,2
6029,simba-uw-tf-dev,1.97.6,US,3/27/25,2
6967,simba-uw-tf-dev,1.97.6,DE,3/26/25,2
7773,simba-uw-tf-dev,1.97.6,IL,3/25/25,1
7774,simba-uw-tf-dev,1.97.6,US,3/25/25,2
8859,simba-uw-tf-dev,1.97.6,US,3/21/25,3
9640,simba-uw-tf-dev,1.97.6,US,3/20/25,2
10377,simba-uw-tf-dev,1.97.6,US,3/19/25,3
11329,simba-uw-tf-dev,1.97.6,SG,3/18/25,2
12251,simba-uw-tf-dev,1.97.6,KR,3/17/25,2
13014,simba-uw-tf-dev,1.97.6,US,3/16/25,2
14363,simba-uw-tf-dev,1.97.6,SG,3/15/25,2
14364,simba-uw-tf-dev,1.97.6,US,3/15/25,2
15272,simba-uw-tf-dev,1.97.6,KR,3/14/25,4
15273,simba-uw-tf-dev,1.97.6,SE,3/14/25,1
16066,simba-uw-tf-dev,1.97.6,US,3/13/25,1
16892,simba-uw-tf-dev,1.97.6,JP,3/12/25,2
17928,simba-uw-tf-dev,1.97.6,US,3/9/25,3
18879,simba-uw-tf-dev,1.97.6,CA,3/7/25,1
18880,simba-uw-tf-dev,1.97.6,NZ,3/7/25,1
18881,simba-uw-tf-dev,1.97.6,US,3/7/25,1
19959,simba-uw-tf-dev,1.97.6,AT,3/5/25,2
19960,simba-uw-tf-dev,1.97.6,FR,3/5/25,3
19961,simba-uw-tf-dev,1.97.6,US,3/5/25,2
45,simba-uw-tf-dev,1.97.5,KR,4/3/25,1
1502,simba-uw-tf-dev,1.97.5,CN,4/2/25,2
1503,simba-uw-tf-dev,1.97.5,US,4/2/25,2
2187,simba-uw-tf-dev,1.97.5,US,4/1/25,6
3014,simba-uw-tf-dev,1.97.5,CN,3/31/25,2
3855,simba-uw-tf-dev,1.97.5,CA,3/30/25,1
3856,simba-uw-tf-dev,1.97.5,DE,3/30/25,2
3857,simba-uw-tf-dev,1.97.5,US,3/30/25,1
4820,simba-uw-tf-dev,1.97.5,KR,3/29/25,2
5067,simba-uw-tf-dev,1.97.5,US,3/28/25,2
6028,simba-uw-tf-dev,1.97.5,US,3/27/25,2
6966,simba-uw-tf-dev,1.97.5,DE,3/26/25,2
7771,simba-uw-tf-dev,1.97.5,IL,3/25/25,1
7772,simba-uw-tf-dev,1.97.5,US,3/25/25,2
8858,simba-uw-tf-dev,1.97.5,US,3/21/25,3
9639,simba-uw-tf-dev,1.97.5,US,3/20/25,2
10376,simba-uw-tf-dev,1.97.5,US,3/19/25,3
11327,simba-uw-tf-dev,1.97.5,SG,3/18/25,2
11328,simba-uw-tf-dev,1.97.5,US,3/18/25,1
12250,simba-uw-tf-dev,1.97.5,KR,3/17/25,2
13013,simba-uw-tf-dev,1.97.5,US,3/16/25,2
14361,simba-uw-tf-dev,1.97.5,SG,3/15/25,2
14362,simba-uw-tf-dev,1.97.5,US,3/15/25,2
15270,simba-uw-tf-dev,1.97.5,KR,3/14/25,4
15271,simba-uw-tf-dev,1.97.5,SE,3/14/25,1
16065,simba-uw-tf-dev,1.97.5,US,3/13/25,1
16890,simba-uw-tf-dev,1.97.5,HK,3/12/25,1
16891,simba-uw-tf-dev,1.97.5,JP,3/12/25,2
17927,simba-uw-tf-dev,1.97.5,US,3/9/25,3
18876,simba-uw-tf-dev,1.97.5,CA,3/7/25,1
18877,simba-uw-tf-dev,1.97.5,NZ,3/7/25,1
18878,simba-uw-tf-dev,1.97.5,US,3/7/25,1
19211,simba-uw-tf-dev,1.97.5,AT,3/6/25,2
19957,simba-uw-tf-dev,1.97.5,FR,3/5/25,3
19958,simba-uw-tf-dev,1.97.5,US,3/5/25,2
44,simba-uw-tf-dev,1.97.4,KR,4/3/25,1
1500,simba-uw-tf-dev,1.97.4,CN,4/2/25,2
1501,simba-uw-tf-dev,1.97.4,US,4/2/25,2
2186,simba-uw-tf-dev,1.97.4,US,4/1/25,6
3013,simba-uw-tf-dev,1.97.4,CN,3/31/25,2
3852,simba-uw-tf-dev,1.97.4,CA,3/30/25,1
3853,simba-uw-tf-dev,1.97.4,DE,3/30/25,2
3854,simba-uw-tf-dev,1.97.4,US,3/30/25,1
4819,simba-uw-tf-dev,1.97.4,KR,3/29/25,2
5066,simba-uw-tf-dev,1.97.4,US,3/28/25,2
6027,simba-uw-tf-dev,1.97.4,US,3/27/25,2
6965,simba-uw-tf-dev,1.97.4,DE,3/26/25,2
7769,simba-uw-tf-dev,1.97.4,IL,3/25/25,1
7770,simba-uw-tf-dev,1.97.4,US,3/25/25,2
8178,simba-uw-tf-dev,1.97.4,US,3/22/25,1
8857,simba-uw-tf-dev,1.97.4,US,3/21/25,3
9638,simba-uw-tf-dev,1.97.4,US,3/20/25,2
10375,simba-uw-tf-dev,1.97.4,US,3/19/25,3
11326,simba-uw-tf-dev,1.97.4,SG,3/18/25,2
12249,simba-uw-tf-dev,1.97.4,KR,3/17/25,2
13012,simba-uw-tf-dev,1.97.4,US,3/16/25,2
14359,simba-uw-tf-dev,1.97.4,SG,3/15/25,2
14360,simba-uw-tf-dev,1.97.4,US,3/15/25,2
15268,simba-uw-tf-dev,1.97.4,KR,3/14/25,4
15269,simba-uw-tf-dev,1.97.4,SE,3/14/25,1
16064,simba-uw-tf-dev,1.97.4,US,3/13/25,2
16889,simba-uw-tf-dev,1.97.4,JP,3/12/25,2
17926,simba-uw-tf-dev,1.97.4,US,3/9/25,3
18872,simba-uw-tf-dev,1.97.4,AT,3/7/25,2
18873,simba-uw-tf-dev,1.97.4,CA,3/7/25,1
18874,simba-uw-tf-dev,1.97.4,NZ,3/7/25,1
18875,simba-uw-tf-dev,1.97.4,US,3/7/25,1
19955,simba-uw-tf-dev,1.97.4,FR,3/5/25,3
19956,simba-uw-tf-dev,1.97.4,US,3/5/25,2
43,simba-uw-tf-dev,1.97.3,KR,4/3/25,1
1498,simba-uw-tf-dev,1.97.3,CN,4/2/25,2
1499,simba-uw-tf-dev,1.97.3,US,4/2/25,2
2185,simba-uw-tf-dev,1.97.3,US,4/1/25,6
3012,simba-uw-tf-dev,1.97.3,CN,3/31/25,2
3850,simba-uw-tf-dev,1.97.3,CA,3/30/25,1
3851,simba-uw-tf-dev,1.97.3,DE,3/30/25,2
4818,simba-uw-tf-dev,1.97.3,KR,3/29/25,2
5065,simba-uw-tf-dev,1.97.3,US,3/28/25,2
6026,simba-uw-tf-dev,1.97.3,US,3/27/25,2
6964,simba-uw-tf-dev,1.97.3,DE,3/26/25,2
7767,simba-uw-tf-dev,1.97.3,IL,3/25/25,1
7768,simba-uw-tf-dev,1.97.3,US,3/25/25,2
8856,simba-uw-tf-dev,1.97.3,US,3/21/25,3
9637,simba-uw-tf-dev,1.97.3,US,3/20/25,3
10374,simba-uw-tf-dev,1.97.3,US,3/19/25,3
11325,simba-uw-tf-dev,1.97.3,SG,3/18/25,2
12248,simba-uw-tf-dev,1.97.3,KR,3/17/25,2
13011,simba-uw-tf-dev,1.97.3,US,3/16/25,2
14357,simba-uw-tf-dev,1.97.3,SG,3/15/25,2
14358,simba-uw-tf-dev,1.97.3,US,3/15/25,2
15266,simba-uw-tf-dev,1.97.3,KR,3/14/25,4
15267,simba-uw-tf-dev,1.97.3,SE,3/14/25,1
16063,simba-uw-tf-dev,1.97.3,US,3/13/25,1
16888,simba-uw-tf-dev,1.97.3,JP,3/12/25,2
17925,simba-uw-tf-dev,1.97.3,US,3/9/25,3
18868,simba-uw-tf-dev,1.97.3,AT,3/7/25,2
18869,simba-uw-tf-dev,1.97.3,CA,3/7/25,1
18870,simba-uw-tf-dev,1.97.3,NZ,3/7/25,1
18871,simba-uw-tf-dev,1.97.3,US,3/7/25,1
19953,simba-uw-tf-dev,1.97.3,FR,3/5/25,3
19954,simba-uw-tf-dev,1.97.3,US,3/5/25,2
42,simba-uw-tf-dev,1.97.2,KR,4/3/25,1
1496,simba-uw-tf-dev,1.97.2,CN,4/2/25,2
1497,simba-uw-tf-dev,1.97.2,US,4/2/25,2
2184,simba-uw-tf-dev,1.97.2,US,4/1/25,6
3011,simba-uw-tf-dev,1.97.2,CN,3/31/25,2
3848,simba-uw-tf-dev,1.97.2,CA,3/30/25,1
3849,simba-uw-tf-dev,1.97.2,DE,3/30/25,2
4817,simba-uw-tf-dev,1.97.2,KR,3/29/25,2
5064,simba-uw-tf-dev,1.97.2,US,3/28/25,4
6025,simba-uw-tf-dev,1.97.2,US,3/27/25,4
6963,simba-uw-tf-dev,1.97.2,DE,3/26/25,2
7765,simba-uw-tf-dev,1.97.2,IL,3/25/25,1
7766,simba-uw-tf-dev,1.97.2,US,3/25/25,2
8855,simba-uw-tf-dev,1.97.2,US,3/21/25,3
9636,simba-uw-tf-dev,1.97.2,US,3/20/25,2
10373,simba-uw-tf-dev,1.97.2,US,3/19/25,3
11324,simba-uw-tf-dev,1.97.2,SG,3/18/25,2
12247,simba-uw-tf-dev,1.97.2,KR,3/17/25,2
13010,simba-uw-tf-dev,1.97.2,US,3/16/25,2
14355,simba-uw-tf-dev,1.97.2,SG,3/15/25,2
14356,simba-uw-tf-dev,1.97.2,US,3/15/25,2
15264,simba-uw-tf-dev,1.97.2,KR,3/14/25,4
15265,simba-uw-tf-dev,1.97.2,SE,3/14/25,1
16062,simba-uw-tf-dev,1.97.2,US,3/13/25,1
16887,simba-uw-tf-dev,1.97.2,JP,3/12/25,2
17923,simba-uw-tf-dev,1.97.2,AT,3/9/25,2
17924,simba-uw-tf-dev,1.97.2,US,3/9/25,3
18865,simba-uw-tf-dev,1.97.2,CA,3/7/25,1
18866,simba-uw-tf-dev,1.97.2,NZ,3/7/25,1
18867,simba-uw-tf-dev,1.97.2,US,3/7/25,1
19951,simba-uw-tf-dev,1.97.2,FR,3/5/25,3
19952,simba-uw-tf-dev,1.97.2,US,3/5/25,2
41,simba-uw-tf-dev,1.97.1,KR,4/3/25,1
1494,simba-uw-tf-dev,1.97.1,CN,4/2/25,2
1495,simba-uw-tf-dev,1.97.1,US,4/2/25,2
2183,simba-uw-tf-dev,1.97.1,US,4/1/25,6
3010,simba-uw-tf-dev,1.97.1,CN,3/31/25,2
3846,simba-uw-tf-dev,1.97.1,CA,3/30/25,1
3847,simba-uw-tf-dev,1.97.1,DE,3/30/25,2
4816,simba-uw-tf-dev,1.97.1,KR,3/29/25,2
5063,simba-uw-tf-dev,1.97.1,US,3/28/25,2
6024,simba-uw-tf-dev,1.97.1,US,3/27/25,2
6962,simba-uw-tf-dev,1.97.1,DE,3/26/25,2
7763,simba-uw-tf-dev,1.97.1,IL,3/25/25,1
7764,simba-uw-tf-dev,1.97.1,US,3/25/25,2
8854,simba-uw-tf-dev,1.97.1,US,3/21/25,3
9635,simba-uw-tf-dev,1.97.1,US,3/20/25,2
10372,simba-uw-tf-dev,1.97.1,US,3/19/25,3
11323,simba-uw-tf-dev,1.97.1,SG,3/18/25,2
12246,simba-uw-tf-dev,1.97.1,KR,3/17/25,2
13009,simba-uw-tf-dev,1.97.1,US,3/16/25,2
14353,simba-uw-tf-dev,1.97.1,SG,3/15/25,2
14354,simba-uw-tf-dev,1.97.1,US,3/15/25,2
15262,simba-uw-tf-dev,1.97.1,KR,3/14/25,4
15263,simba-uw-tf-dev,1.97.1,SE,3/14/25,1
16061,simba-uw-tf-dev,1.97.1,US,3/13/25,1
16886,simba-uw-tf-dev,1.97.1,JP,3/12/25,2
17249,simba-uw-tf-dev,1.97.1,AT,3/10/25,2
17922,simba-uw-tf-dev,1.97.1,US,3/9/25,3
18862,simba-uw-tf-dev,1.97.1,CA,3/7/25,1
18863,simba-uw-tf-dev,1.97.1,NZ,3/7/25,1
18864,simba-uw-tf-dev,1.97.1,US,3/7/25,1
19949,simba-uw-tf-dev,1.97.1,FR,3/5/25,3
19950,simba-uw-tf-dev,1.97.1,US,3/5/25,2
40,simba-uw-tf-dev,1.96.9,KR,4/3/25,1
1492,simba-uw-tf-dev,1.96.9,CN,4/2/25,2
1493,simba-uw-tf-dev,1.96.9,US,4/2/25,2
2182,simba-uw-tf-dev,1.96.9,US,4/1/25,6
3009,simba-uw-tf-dev,1.96.9,CN,3/31/25,2
3844,simba-uw-tf-dev,1.96.9,CA,3/30/25,1
3845,simba-uw-tf-dev,1.96.9,DE,3/30/25,2
4815,simba-uw-tf-dev,1.96.9,KR,3/29/25,2
5062,simba-uw-tf-dev,1.96.9,US,3/28/25,2
6023,simba-uw-tf-dev,1.96.9,US,3/27/25,2
6960,simba-uw-tf-dev,1.96.9,DE,3/26/25,2
6961,simba-uw-tf-dev,1.96.9,US,3/26/25,1
7761,simba-uw-tf-dev,1.96.9,IL,3/25/25,1
7762,simba-uw-tf-dev,1.96.9,US,3/25/25,2
8853,simba-uw-tf-dev,1.96.9,US,3/21/25,3
9634,simba-uw-tf-dev,1.96.9,US,3/20/25,2
10371,simba-uw-tf-dev,1.96.9,US,3/19/25,3
11322,simba-uw-tf-dev,1.96.9,SG,3/18/25,2
12245,simba-uw-tf-dev,1.96.9,KR,3/17/25,2
13008,simba-uw-tf-dev,1.96.9,US,3/16/25,3
14351,simba-uw-tf-dev,1.96.9,SG,3/15/25,2
14352,simba-uw-tf-dev,1.96.9,US,3/15/25,2
