VIDEO,SHAPE,ANIMAL,BODY-PART,TIME-BIN #,TIME-BIN START TIME (S),TIME-BIN END TIME (S),TIME-BIN START FRAME (#),TIME-BIN END FRAME (#),MEASUREMENT,VALUE
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO FPS,30.0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO LENGTH (S),1204.0666666666666
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,AVERAGE ROI VELOCITY (CM/S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,FIRST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,LAST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,ROI ENTRIES (COUNTS),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO FPS,30.0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO LENGTH (S),1204.0666666666666
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,AVERAGE ROI VELOCITY (CM/S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,FIRST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,LAST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,ROI ENTRIES (COUNTS),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO FPS,30.0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO LENGTH (S),1204.0666666666666
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,AVERAGE ROI VELOCITY (CM/S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,FIRST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,LAST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,ROI ENTRIES (COUNTS),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO FPS,30.0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO LENGTH (S),1204.0666666666666
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,AVERAGE ROI VELOCITY (CM/S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,FIRST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,LAST ROI ENTRY TIME (S),
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,ROI ENTRIES (COUNTS),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,TOTAL ROI TIME (S),0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,VIDEO FPS,30.0
502_MA141_Gi_Saline_0517,My_rectangle,Animal_1,Center,10,1200.0,1204.0333333333333,36000,36121,VIDEO LENGTH (S),1204.0666666666666
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,AVERAGE ROI VELOCITY (CM/S),4.378438313802084
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,FIRST ROI ENTRY TIME (S),225.86666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,LAST ROI ENTRY TIME (S),227.66666666666666
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,ROI ENTRIES (COUNTS),2
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),1.9333333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),8.514411926269531
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,AVERAGE ROI VELOCITY (CM/S),3.1899034827947617
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,FIRST ROI ENTRY TIME (S),354.8333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,LAST ROI ENTRY TIME (S),354.8333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,ROI ENTRIES (COUNTS),1
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),5.166666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),16.751834869384766
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,AVERAGE ROI VELOCITY (CM/S),2.74863586023602
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,FIRST ROI ENTRY TIME (S),360.96666666666664
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,LAST ROI ENTRY TIME (S),470.9
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,ROI ENTRIES (COUNTS),19
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),27.5
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),76.54013061523438
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,AVERAGE ROI VELOCITY (CM/S),1.9381488885803548
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,FIRST ROI ENTRY TIME (S),490.96666666666664
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,LAST ROI ENTRY TIME (S),569.5
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,ROI ENTRIES (COUNTS),6
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),14.6
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),25.587787628173828
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,AVERAGE ROI VELOCITY (CM/S),8.807768791149824
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,FIRST ROI ENTRY TIME (S),630.6333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,LAST ROI ENTRY TIME (S),693.9333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,ROI ENTRIES (COUNTS),4
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),2.466666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),15.893660545349121
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,AVERAGE ROI VELOCITY (CM/S),2.641190104186535
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,FIRST ROI ENTRY TIME (S),748.0666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,LAST ROI ENTRY TIME (S),839.3
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,ROI ENTRIES (COUNTS),10
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),15.166666666666666
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),42.15325164794922
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,AVERAGE ROI VELOCITY (CM/S),7.264698171615601
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,FIRST ROI ENTRY TIME (S),840.3666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,LAST ROI ENTRY TIME (S),954.2
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,ROI ENTRIES (COUNTS),9
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),4.533333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),34.41923904418945
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,AVERAGE ROI VELOCITY (CM/S),7.3810798327128095
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,FIRST ROI ENTRY TIME (S),986.5333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,LAST ROI ENTRY TIME (S),1068.4333333333334
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,ROI ENTRIES (COUNTS),13
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),9.033333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),66.95767974853516
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,AVERAGE ROI VELOCITY (CM/S),4.572886456844778
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,FIRST ROI ENTRY TIME (S),1080.4
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,LAST ROI ENTRY TIME (S),1108.5333333333333
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,ROI ENTRIES (COUNTS),5
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),18.9
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),86.43724060058594
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_circle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,AVERAGE ROI VELOCITY (CM/S),5.51011648774147
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,FIRST ROI ENTRY TIME (S),376.43333333333334
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,LAST ROI ENTRY TIME (S),376.56666666666666
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,ROI ENTRIES (COUNTS),2
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),1.2333333333333334
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),12.879144668579102
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,AVERAGE ROI VELOCITY (CM/S),5.764878944346779
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,FIRST ROI ENTRY TIME (S),512.9333333333333
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,LAST ROI ENTRY TIME (S),512.9333333333333
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,ROI ENTRIES (COUNTS),1
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),1.6666666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),8.48640251159668
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),0
