track,frame_idx,Head.x,Head.y,Thorax.x,Thorax.y,Abdomen.x,Abdomen.y,Tail.x,Tail.y
track_4,286,536.06640625,28.081832885742188,528.3895874023438,43.89982604980469,513.189453125,60.53913116455078,500.9535827636719,80.46742248535156
track_0,287,512.142822265625,400.6150817871094,512.2666625976562,380.7073059082031,516.646240234375,353.19268798828125,524.3272094726562,332.6890869140625
track_1,287,644.6213989257812,208.88900756835938,628.3121948242188,212.20355224609375,604.3628540039062,212.19871520996094,580.0922241210938,216.05682373046875
track_2,287,628.6671752929688,371.781005859375,624.54443359375,359.809814453125,620.4566650390625,328.45330810546875,616.3329467773438,309.63946533203125
track_3,287,560.7968139648438,380.17913818359375,576.5953369140625,384.427001953125,596.7274780273438,388.84130859375,617.273681640625,396.59375
track_4,287,536.979248046875,28.57300567626953,528.8543701171875,44.18234634399414,513.5364379882812,63.75019836425781,500.9521484375,83.79208374023438
track_0,288,509.203369140625,400.81573486328125,512.4151611328125,384.226318359375,516.7313842773438,356.51361083984375,524.310546875,336.16387939453125
track_1,288,647.6889038085938,212.18357849121094,631.8129272460938,212.4893341064453,607.7874145507812,212.43133544921875,583.5183715820312,216.4545440673828
track_2,288,628.6602172851562,368.9968566894531,624.6015014648438,356.8489074707031,617.0662231445312,328.71380615234375,612.2294311523438,306.6938171386719
track_3,288,560.696533203125,380.0419616699219,576.5672607421875,384.33477783203125,596.7705688476562,388.6502685546875,617.2640380859375,396.3633117675781
track_4,288,540.302978515625,32.746543884277344,532.2760620117188,44.63563919067383,516.4022216796875,61.112186431884766,500.01593017578125,84.40098571777344
track_0,289,509.09814453125,401.0730895996094,512.629638671875,384.5404052734375,516.9887084960938,356.748779296875,524.5560302734375,336.39996337890625
track_1,289,647.6544799804688,212.4256591796875,631.7874145507812,212.609619140625,607.7796020507812,212.5725860595703,583.5001220703125,216.55642700195312
track_2,289,631.7959594726562,368.7895812988281,628.0096435546875,356.74310302734375,619.7232666015625,328.75738525390625,608.4663696289062,306.6641540527344
track_3,289,560.086181640625,376.5546569824219,576.1997680664062,383.9996032714844,596.403564453125,388.2489013671875,619.8419189453125,395.92547607421875
track_4,289,540.970458984375,39.88469696044922,532.5850830078125,48.27364730834961,516.2978515625,64.26697540283203,496.64111328125,84.16412353515625
track_0,290,508.0026550292969,401.2323303222656,512.307861328125,384.81976318359375,516.924072265625,357.1006164550781,524.5872802734375,336.7986145019531
track_1,290,645.1174926757812,212.29522705078125,628.6303100585938,215.78125,604.6370239257812,212.2904815673828,580.3335571289062,215.75782775878906
track_2,290,631.868896484375,371.7764892578125,627.8682861328125,359.9332275390625,619.918701171875,331.8299560546875,611.6223754882812,309.7342224121094
track_3,290,560.9210815429688,379.7002868652344,576.697509765625,384.2156677246094,596.886474609375,388.61248779296875,620.3756713867188,396.506591796875
track_4,290,544.425537109375,40.98517608642578,532.6500854492188,48.87830352783203,516.3152465820312,64.80628204345703,496.51416015625,84.59005737304688
track_0,291,507.99615478515625,401.2243957519531,512.3077392578125,384.821533203125,516.9300537109375,357.1016540527344,524.5916748046875,336.8023681640625
track_1,291,645.1109619140625,212.29727172851562,628.62451171875,215.78416442871094,604.6315307617188,212.29257202148438,580.3321533203125,215.76893615722656
track_2,291,631.8704833984375,371.77947998046875,627.8695068359375,359.9342041015625,619.91943359375,331.8345031738281,611.6200561523438,309.736083984375
track_3,291,560.9223022460938,379.6980285644531,576.6986694335938,384.2139892578125,596.8882446289062,388.6108703613281,620.3740844726562,396.5041198730469
track_4,291,544.4124755859375,40.988616943359375,532.6332397460938,48.88621139526367,516.3018188476562,64.81523132324219,496.5007019042969,84.59051513671875
track_0,292,504.14276123046875,404.35504150390625,512.0433349609375,388.120361328125,516.46435546875,360.4498291015625,523.8480224609375,339.99212646484375
track_1,292,645.1689453125,212.60736083984375,628.6284790039062,215.92630004882812,604.669189453125,212.46194458007812,580.4376831054688,215.7275848388672
track_2,292,631.8546752929688,371.7907409667969,627.857421875,359.897216796875,619.8591918945312,331.7640686035156,611.5286865234375,309.71575927734375
track_3,292,560.8845825195312,376.74072265625,576.6316528320312,384.12762451171875,596.87109375,388.5203552246094,620.2989501953125,396.3323974609375
track_4,292,544.373046875,40.9499397277832,535.8676147460938,48.79158401489258,516.1433715820312,64.42218017578125,496.0699462890625,81.11542510986328
track_0,293,500.2559814453125,407.8988342285156,508.1597900390625,391.96771240234375,515.8173217773438,364.0627136230469,520.4155883789062,343.76800537109375
track_1,293,648.0598754882812,216.15994262695312,631.9427490234375,216.26751708984375,607.9100341796875,212.76634216308594,583.6666870117188,216.3811492919922
track_2,293,631.7521362304688,372.4552001953125,627.9100952148438,360.3839111328125,619.8035278320312,332.2271728515625,608.4940795898438,310.2372741699219
track_3,293,560.76220703125,376.7665710449219,576.5200805664062,384.19049072265625,596.7460327148438,388.65234375,620.1756591796875,396.47216796875
track_4,293,548.2052612304688,40.393028259277344,536.4895629882812,48.41520690917969,516.7898559570312,61.07242965698242,496.7177734375,80.37527465820312
track_0,294,497.385009765625,409.0293884277344,504.8821105957031,392.9042053222656,512.9595947265625,365.15216064453125,521.0308837890625,344.8335266113281
track_1,294,648.2053833007812,216.90032958984375,631.8934936523438,216.58587646484375,607.885986328125,213.06675720214844,583.6019287109375,216.42803955078125
track_2,294,631.9243774414062,372.3120422363281,627.9489135742188,360.27069091796875,619.765380859375,332.2285461425781,608.0863037109375,310.1815185546875
track_3,294,560.6725463867188,376.77276611328125,576.4982299804688,384.1949462890625,596.72314453125,388.5918273925781,617.219482421875,396.40728759765625
track_4,294,548.32421875,36.71976089477539,539.8897094726562,48.01066207885742,519.9515380859375,60.44593811035156,499.9145202636719,79.7918472290039
track_0,295,497.0668029785156,408.8131103515625,504.6690368652344,396.1531677246094,512.7506713867188,367.9349060058594,520.68896484375,347.9497375488281
track_1,295,648.4421997070312,217.37110900878906,632.1538696289062,216.681396484375,608.1641235351562,213.01483154296875,583.9768676757812,213.12625122070312
track_2,295,632.063232421875,372.130615234375,628.0426635742188,360.22662353515625,619.6636962890625,332.2205810546875,607.9197998046875,310.12908935546875
track_3,295,560.64453125,376.6754455566406,576.4741821289062,384.15997314453125,596.6613159179688,388.601806640625,620.12158203125,396.41943359375
track_4,295,548.7236938476562,36.63970184326172,536.8672485351562,48.05105972290039,517.368896484375,63.704185485839844,497.52850341796875,80.05895233154297
track_0,296,496.7215270996094,408.9175109863281,504.3802185058594,396.4021911621094,512.3753051757812,368.1334228515625,520.5886840820312,348.30609130859375
track_1,296,648.6307983398438,220.5884552001953,632.26416015625,219.90464782714844,608.4854125976562,215.48239135742188,584.1412963867188,212.37857055664062
track_2,296,631.813720703125,372.8564453125,627.9708862304688,360.69451904296875,619.6727905273438,332.8926696777344,607.7842407226562,310.6310729980469
track_3,296,560.4833374023438,376.62408447265625,576.4049072265625,384.1651306152344,596.5613403320312,388.6973571777344,617.0333251953125,396.651123046875
track_4,296,548.909912109375,40.196449279785156,536.9277954101562,48.352901458740234,517.4508666992188,63.98568344116211,497.320556640625,80.46531677246094
track_0,297,496.7272033691406,408.9112854003906,504.3865966796875,396.3970031738281,512.3843383789062,368.1300354003906,520.5908203125,348.30181884765625
track_1,297,648.6350708007812,220.59686279296875,632.2659912109375,219.9095458984375,608.4857177734375,215.48422241210938,584.1409301757812,212.3850860595703
track_2,297,631.8143920898438,372.86065673828125,627.9711303710938,360.694580078125,619.6769409179688,332.8921813964844,607.7822875976562,310.6313781738281
track_3,297,560.4835205078125,376.62286376953125,576.403564453125,384.1625671386719,596.5611572265625,388.6960754394531,617.03759765625,396.658203125
track_4,297,548.9117431640625,40.19053268432617,536.9290771484375,48.347896575927734,517.45068359375,63.9785270690918,497.3155212402344,80.46286010742188
track_0,298,496.36444091796875,408.8066711425781,504.1314697265625,396.4415588378906,512.1979370117188,368.2981872558594,520.1983032226562,348.32421875
track_1,298,648.51416015625,223.9444580078125,628.6787719726562,220.26324462890625,604.9403076171875,212.80068969726562,580.8513793945312,208.54541015625
track_2,298,628.2731323242188,375.8743896484375,624.1116333007812,363.8153076171875,620.0369873046875,332.5680236816406,612.7872314453125,313.6792907714844
track_3,298,560.5690307617188,376.4217834472656,576.3155517578125,384.0820007324219,596.3199462890625,388.6981506347656,616.8292846679688,396.452392578125
track_4,298,551.9694213867188,40.916053771972656,540.0675048828125,48.64152145385742,520.0746459960938,61.037776947021484,496.6341247558594,80.57704162597656
track_0,299,496.2105407714844,409.0764465332031,503.93756103515625,396.68377685546875,511.960693359375,368.53021240234375,519.942138671875,348.5674133300781
track_1,299,648.53466796875,223.89663696289062,628.686279296875,220.26329040527344,604.993896484375,212.78598022460938,580.793701171875,208.5053253173828
track_2,299,620.2864379882812,376.50396728515625,620.3623657226562,364.46160888671875,624.4782104492188,336.8501281738281,631.9976806640625,314.5370788574219
track_3,299,563.8598022460938,376.61517333984375,580.043212890625,384.33428955078125,599.783203125,392.0876159667969,620.1221313476562,396.9186096191406
track_4,299,552.6759033203125,44.131187438964844,540.3346557617188,52.16914367675781,520.0501708984375,64.02362823486328,496.6144104003906,80.05733489990234
track_0,300,496.2599792480469,412.0214538574219,503.85589599609375,399.9877014160156,511.7550964355469,368.4185485839844,516.4300537109375,351.66046142578125
track_1,300,648.1532592773438,224.49905395507812,631.8797607421875,220.4723358154297,608.1865234375,216.12547302246094,584.0489501953125,212.4671173095703
track_2,300,616.7838745117188,376.3623352050781,616.655517578125,364.3975524902344,621.0732421875,337.037841796875,628.6343994140625,314.49774169921875
track_3,300,563.975830078125,376.5417175292969,580.1204833984375,384.34722900390625,599.906494140625,392.0922546386719,620.1467895507812,396.9336853027344
track_4,300,555.9715576171875,48.404197692871094,540.2620239257812,56.136844635009766,516.6898803710938,64.57221984863281,496.210693359375,80.02822875976562
track_0,301,496.7883605957031,412.09881591796875,500.79931640625,399.9901428222656,509.0682373046875,368.6068420410156,516.743408203125,351.72552490234375
track_1,301,649.0462646484375,227.9446563720703,632.7138671875,223.90963745117188,609.2741088867188,216.39688110351562,584.6918334960938,212.0030975341797
track_2,301,615.9627685546875,376.4012756347656,616.121337890625,364.5613098144531,620.27978515625,337.23504638671875,627.6800537109375,314.7125244140625
track_3,301,563.8524780273438,376.4952697753906,580.1378173828125,384.37689208984375,599.88037109375,392.1643981933594,620.083251953125,396.9183654785156
track_4,301,556.8318481445312,52.63996505737305,540.7560424804688,59.97215270996094,517.03564453125,67.69451904296875,493.3772888183594,79.60576629638672
track_0,302,496.4135437011719,411.8665771484375,503.89166259765625,399.9215087890625,511.65509033203125,368.2864990234375,516.0995483398438,351.52642822265625
track_1,302,651.6143188476562,228.78419494628906,635.7879638671875,224.35520935058594,612.3981323242188,216.89059448242188,587.8005981445312,212.65382385253906
track_2,302,616.4456787109375,376.5631408691406,616.4182739257812,364.5181884765625,620.1889038085938,337.23455810546875,624.4917602539062,314.64794921875
track_3,302,563.760009765625,376.447509765625,579.9192504882812,384.36248779296875,599.5665893554688,392.3092956542969,619.815185546875,400.03070068359375
track_4,302,560.0858154296875,60.38660430908203,544.1629638671875,64.09666442871094,520.121826171875,67.97274780273438,496.2620544433594,76.50982666015625
track_0,303,496.41143798828125,411.8719787597656,503.89111328125,399.9266662597656,511.6568298339844,368.29241943359375,516.1047973632812,351.5322265625
track_1,303,651.6041870117188,228.78195190429688,635.77734375,224.35194396972656,612.3892822265625,216.8876495361328,587.7905883789062,212.6483154296875
track_2,303,616.4466552734375,376.5648193359375,616.4202880859375,364.5178527832031,620.1890258789062,337.2400817871094,624.4860229492188,314.6489562988281
track_3,303,563.7608032226562,376.4461669921875,579.9226684570312,384.36517333984375,599.5665893554688,392.3069763183594,619.81787109375,400.0335388183594
track_4,303,560.0884399414062,60.384979248046875,544.1653442382812,64.09376525878906,520.1248168945312,67.96966552734375,496.26446533203125,76.5086441040039
track_0,304,496.3714904785156,412.2218933105469,503.9862060546875,400.2245178222656,511.82373046875,368.6269836425781,516.26611328125,351.84698486328125
track_1,304,655.5089721679688,231.9671173095703,639.7816162109375,227.75904846191406,619.3619995117188,219.75071716308594,591.79296875,215.54371643066406
track_2,304,608.3505249023438,376.689208984375,607.8136596679688,364.8161315917969,604.1427612304688,337.0498046875,599.570556640625,314.9742736816406
track_3,304,564.187744140625,376.6346740722656,580.4729614257812,384.6628723144531,600.3241577148438,392.850830078125,616.4586791992188,400.89813232421875
track_4,304,560.4273681640625,64.89033508300781,544.36474609375,64.87509155273438,520.2588500976562,68.46839904785156,496.353515625,76.56827545166016
track_0,305,496.25543212890625,412.5655212402344,503.97662353515625,400.5021667480469,511.82611083984375,368.9504699707031,516.1028442382812,352.1075744628906
track_1,305,656.994873046875,232.456787109375,640.7494506835938,228.27703857421875,620.40234375,220.04022216796875,592.8272705078125,216.32940673828125
track_2,305,608.8627319335938,376.39910888671875,604.4945068359375,364.51031494140625,596.8310546875,340.32598876953125,588.7564697265625,314.34832763671875
track_3,305,563.8479614257812,376.4230651855469,580.1046752929688,384.5711669921875,600.239013671875,392.5025939941406,616.1411743164062,401.2054443359375
track_4,305,563.3629150390625,67.93729400634766,547.6580200195312,68.14958190917969,523.7855834960938,67.98754119873047,497.8681640625,72.78146362304688
track_0,306,496.1788635253906,415.9390563964844,503.9921569824219,404.0040283203125,511.67919921875,372.0317687988281,512.6253662109375,354.1107482910156
track_1,306,660.7272338867188,232.75411987304688,644.5697631835938,228.5750732421875,624.1790161132812,220.614013671875,596.5030517578125,216.97125244140625
track_2,306,608.7813720703125,376.8154296875,604.3307495117188,364.8465270996094,596.3536987304688,340.8644104003906,588.0543823242188,314.7220764160156
track_3,306,563.9710693359375,376.39605712890625,580.2435302734375,384.56756591796875,600.4658813476562,392.52691650390625,616.188720703125,404.1305236816406
track_4,306,564.7234497070312,69.19581604003906,548.5861206054688,68.75459289550781,524.781494140625,68.70702362060547,500.4462585449219,73.02789306640625
track_0,307,496.38507080078125,416.1017761230469,504.11932373046875,404.0966796875,508.7442932128906,372.052490234375,512.3978881835938,354.16357421875
track_1,307,664.8311157226562,236.69290161132812,648.7821655273438,232.25079345703125,628.485107421875,224.01132202148438,600.9287109375,219.95236206054688
track_2,307,608.7987670898438,376.75384521484375,604.23291015625,364.74359130859375,596.1989135742188,340.8304443359375,584.780029296875,314.69769287109375
track_3,307,564.0047607421875,376.2772521972656,580.1800537109375,384.4653015136719,600.2997436523438,392.4600524902344,616.0723266601562,404.0690002441406
track_4,307,568.9132080078125,71.94807434082031,552.5714111328125,71.76559448242188,528.7871704101562,68.41590881347656,504.51544189453125,72.00150299072266
track_0,308,496.61370849609375,415.8866271972656,504.07354736328125,403.9761047363281,508.57891845703125,371.8970031738281,512.343505859375,354.0302734375
track_1,308,668.1915283203125,240.42788696289062,652.6019287109375,235.88511657714844,632.266845703125,224.408203125,604.9337768554688,219.6059112548828
track_2,308,611.6151123046875,376.7546081542969,603.801513671875,364.69293212890625,595.34521484375,340.7395324707031,583.7601928710938,314.6397399902344
track_3,308,564.0053100585938,376.2091979980469,580.2191772460938,384.355712890625,600.4820556640625,392.38568115234375,616.0491943359375,404.092041015625
track_4,308,572.4751586914062,72.3670883178711,556.1533203125,71.94485473632812,532.333740234375,68.53692626953125,508.0532531738281,71.85855102539062
track_0,309,496.6107177734375,415.8924255371094,504.0682678222656,403.98297119140625,508.5792236328125,371.9061279296875,512.3410034179688,354.0375671386719
track_1,309,668.187255859375,240.41932678222656,652.5919799804688,235.87742614746094,632.2567138671875,224.4036407470703,604.9169311523438,219.58740234375
track_2,309,611.6179809570312,376.7247314453125,603.7998657226562,364.6837158203125,595.3427734375,340.7279357910156,583.7550659179688,314.62994384765625
track_3,309,563.999267578125,376.2091064453125,580.2119140625,384.3551025390625,600.4713745117188,392.376953125,616.0383911132812,404.10052490234375
track_4,309,572.472900390625,72.36722564697266,556.1504516601562,71.94464111328125,532.3286743164062,68.5350341796875,508.051513671875,71.85919189453125
track_0,310,496.5346374511719,416.00311279296875,503.9207458496094,404.0919494628906,508.3253173828125,372.0107727050781,512.097412109375,354.1346740722656
track_1,310,668.5092163085938,244.52938842773438,656.0751342773438,236.77618408203125,632.7578735351562,228.62225341796875,608.3211059570312,220.93765258789062
track_2,310,609.037353515625,376.1075744628906,600.5635986328125,364.49114990234375,592.43603515625,337.0944519042969,584.5208740234375,314.2984313964844
track_3,310,561.289306640625,376.125244140625,576.8942260742188,384.2816467285156,597.412109375,392.1747741699219,613.5582885742188,403.9900207519531
track_4,310,576.1847534179688,76.2004623413086,559.9898071289062,72.38829803466797,536.1040649414062,71.99940490722656,511.84173583984375,72.2333984375
track_0,311,496.7611389160156,416.31512451171875,500.7420959472656,404.22564697265625,508.5976257324219,372.5257263183594,512.7418212890625,355.8005676269531
track_1,311,668.7030639648438,244.34600830078125,656.300537109375,239.7100372314453,635.9515380859375,228.0373077392578,608.5126342773438,219.84713745117188
track_2,311,612.2481079101562,373.4566345214844,600.4893188476562,364.7109069824219,592.3822021484375,340.3222961425781,584.0842895507812,314.55645751953125
track_3,311,561.2343139648438,376.0939636230469,576.8392944335938,384.2210388183594,597.4358520507812,392.1846618652344,613.6371459960938,403.95196533203125
track_4,311,580.8455810546875,73.1633529663086,564.5165405273438,72.60875701904297,540.6522827148438,72.44020080566406,516.4598388671875,72.83185577392578
track_0,312,496.5492858886719,416.81536865234375,500.473388671875,404.56146240234375,508.1465148925781,372.9488220214844,512.4760131835938,356.16986083984375
track_1,312,668.924072265625,247.48443603515625,656.55810546875,239.90341186523438,636.31591796875,228.3402099609375,608.8762817382812,220.18182373046875
track_2,312,612.5460205078125,373.2733154296875,600.7088623046875,364.6625671386719,592.8369140625,337.28631591796875,584.6365356445312,314.4740905761719
track_3,312,560.99609375,375.91400146484375,576.5826416015625,383.9476318359375,600.3348388671875,391.7441711425781,616.406982421875,403.75531005859375
track_4,312,588.0917358398438,75.44622802734375,572.0891723632812,75.83665466308594,548.1961669921875,71.94532775878906,524.1050415039062,75.67413330078125
track_0,313,496.61651611328125,416.82916259765625,500.5498046875,404.58734130859375,505.2349853515625,372.9169921875,512.243896484375,356.13629150390625
track_1,313,668.8941650390625,247.70436096191406,656.5274047851562,240.0625762939453,636.269775390625,228.5106201171875,608.7913818359375,220.25936889648438
track_2,313,612.3741455078125,376.34356689453125,603.8633422851562,364.6382751464844,592.1272583007812,340.6653137207031,583.6477661132812,314.6720886230469
track_3,313,561.046142578125,375.96832275390625,576.6179809570312,383.99432373046875,600.3856201171875,391.90655517578125,616.5011596679688,403.8550720214844
track_4,313,591.7191162109375,72.84698486328125,575.86962890625,72.90310668945312,551.7487182617188,72.62905883789062,527.7332763671875,76.53292846679688
track_0,314,496.8184509277344,416.86328125,500.6908874511719,404.59539794921875,505.3748779296875,372.8038330078125,509.26446533203125,354.6509704589844
track_1,314,671.9235229492188,248.70907592773438,660.0428466796875,240.7021484375,639.7968139648438,229.22120666503906,612.3739624023438,220.6585235595703
track_2,314,612.5069580078125,376.20361328125,603.8902587890625,364.5158996582031,591.9254150390625,340.3722229003906,583.5986328125,314.58673095703125
track_3,314,560.9948120117188,376.0615539550781,576.5850219726562,384.05328369140625,600.3124389648438,392.05560302734375,616.2896728515625,404.064208984375
track_4,314,596.4481811523438,71.89581298828125,580.3775634765625,75.94639587402344,556.3958740234375,75.71676635742188,532.3463745117188,79.76732635498047
track_0,315,496.8196716308594,416.8651123046875,500.6911926269531,404.598388671875,505.375244140625,372.80810546875,509.2627258300781,354.65362548828125
track_1,315,671.92236328125,248.71035766601562,660.042236328125,240.70408630371094,639.7953491210938,229.22027587890625,612.3720703125,220.658935546875
track_2,315,612.50634765625,376.2027587890625,603.8914184570312,364.5155029296875,591.9359130859375,340.37872314453125,583.5982666015625,314.58795166015625
track_3,315,561.0013427734375,376.063232421875,576.5912475585938,384.0531921386719,600.3162231445312,392.05865478515625,616.293701171875,404.0694580078125
track_4,315,596.44677734375,71.89593505859375,580.3760375976562,75.94424438476562,556.393798828125,75.71563720703125,532.3466796875,79.77336120605469
track_0,316,496.7036437988281,417.2196350097656,500.63232421875,404.8170166015625,505.150146484375,373.1065673828125,508.9228820800781,354.8695373535156
track_1,316,673.1519165039062,248.38531494140625,660.6790161132812,240.71688842773438,640.2791748046875,232.3610382080078,612.89404296875,221.1489715576172
track_2,316,612.6799926757812,373.3703918457031,603.984375,364.70806884765625,592.2310791015625,340.5838928222656,580.3003540039062,314.8799133300781
track_3,316,560.9268188476562,376.05224609375,576.5249633789062,384.0579528808594,600.25146484375,392.02685546875,616.254150390625,404.0699157714844
track_4,316,600.6083374023438,72.279541015625,584.4095458984375,76.09695434570312,560.4451904296875,76.39192962646484,536.3180541992188,79.90347290039062
track_0,317,496.7425842285156,420.0889892578125,500.3812561035156,407.95660400390625,504.794677734375,375.94866943359375,508.5518798828125,357.9411926269531
track_1,317,677.03125,245.26998901367188,664.4092407226562,240.74526977539062,644.0234375,232.50167846679688,616.5029907226562,224.982666015625
track_2,317,616.1544799804688,376.23681640625,604.3267822265625,364.54046630859375,592.8489990234375,340.485107421875,579.9747314453125,314.7171936035156
track_3,317,560.7171020507812,375.9075927734375,576.289794921875,383.9639892578125,599.9376220703125,391.91204833984375,616.0640258789062,403.93780517578125
track_4,317,601.2785034179688,72.72077941894531,584.7332153320312,76.35260009765625,560.7598876953125,76.81686401367188,536.8043823242188,80.09651947021484
track_0,318,496.7581787109375,417.303466796875,500.2853698730469,404.8184509277344,504.5654296875,373.1707763671875,508.38568115234375,354.87286376953125
track_1,318,684.0307006835938,247.68678283691406,668.3935546875,243.87466430664062,648.076416015625,232.27725219726562,620.4620971679688,228.28622436523438
track_2,318,616.4443359375,376.5310974121094,604.6078491210938,364.67608642578125,593.1018676757812,340.6656799316406,580.1646728515625,316.355224609375
track_3,318,560.5952758789062,375.7564392089844,576.1273193359375,383.80755615234375,596.735107421875,391.9553527832031,612.95263671875,403.94927978515625
track_4,318,604.96923828125,76.4805908203125,588.4951782226562,76.60880279541016,564.4871215820312,77.01068878173828,540.4866943359375,80.13191223144531
track_0,319,500.3907470703125,416.502197265625,500.59033203125,404.0947570800781,504.5846252441406,372.3277587890625,508.4681396484375,354.0812683105469
track_1,319,684.3624267578125,247.55059814453125,668.5770263671875,243.82595825195312,645.3087768554688,232.28506469726562,620.4260864257812,228.28781127929688
track_2,319,616.513916015625,379.3908386230469,608.0961303710938,367.7490234375,596.2453002929688,340.4544982910156,580.4638061523438,319.32806396484375
track_3,319,560.5452880859375,375.64349365234375,576.06298828125,383.7064514160156,596.5158081054688,391.90771484375,612.8271484375,403.79693603515625
track_4,319,608.2518920898438,80.14668273925781,592.098388671875,80.15928649902344,568.2180786132812,79.74615478515625,544.0025024414062,79.84414672851562
track_0,320,500.2751770019531,416.7454833984375,503.8176574707031,401.0074768066406,504.28472900390625,369.508056640625,508.19488525390625,351.0907287597656
track_1,320,684.8217163085938,244.4459228515625,668.8047485351562,243.73138427734375,645.531982421875,232.22169494628906,620.6890869140625,231.34674072265625
track_2,320,616.7369384765625,376.8388671875,608.3134765625,368.08392333984375,596.4226684570312,340.7266845703125,580.7593994140625,319.6900329589844
track_3,320,560.5570068359375,375.80072021484375,576.0701293945312,383.8688659667969,596.3731689453125,392.06475830078125,612.7855224609375,403.9924621582031
track_4,320,608.9210815429688,84.02398681640625,592.5005493164062,84.02375793457031,568.7224731445312,79.67938232421875,544.466552734375,76.59481811523438
track_0,321,500.2782897949219,416.75030517578125,503.8167419433594,401.0113525390625,504.2811584472656,369.5152282714844,508.1952209472656,351.09649658203125
track_1,321,684.8206787109375,244.44677734375,668.803955078125,243.73037719726562,645.5289916992188,232.21810913085938,620.68212890625,231.34304809570312
track_2,321,616.7482299804688,376.84295654296875,608.3193969726562,368.0924377441406,596.4263916015625,340.7348937988281,580.7591552734375,319.6997985839844
track_3,321,560.5645141601562,375.8100280761719,576.0789794921875,383.8748779296875,596.3787231445312,392.06243896484375,612.7771606445312,403.9869689941406
track_4,321,608.9345092773438,84.01821899414062,592.5133666992188,84.02117919921875,568.7391967773438,79.68194580078125,544.474853515625,76.59923553466797
track_0,322,500.5301513671875,416.7678527832031,503.9044189453125,404.28253173828125,504.3453369140625,372.3376770019531,507.92877197265625,354.2350769042969
track_1,322,687.4620971679688,244.46571350097656,671.870849609375,243.8420867919922,648.50048828125,232.54527282714844,623.5807495117188,231.9165496826172
track_2,322,616.9041137695312,377.0334167480469,608.4505004882812,368.24493408203125,596.6605834960938,344.0451354980469,580.5586547851562,319.9148864746094
track_3,322,560.504638671875,375.7459411621094,576.0523681640625,383.82037353515625,596.3252563476562,392.05767822265625,612.7051391601562,404.0209655761719
track_4,322,609.322265625,85.26615905761719,592.6699829101562,84.68790435791016,568.8129272460938,80.36981201171875,544.9421997070312,76.57681274414062
track_0,323,503.9880676269531,416.741455078125,504.3332824707031,404.2738037109375,504.72930908203125,372.27471923828125,508.36358642578125,354.20941162109375
track_1,323,688.1226196289062,244.45851135253906,672.2271728515625,240.70716857910156,648.667724609375,232.96533203125,623.8368530273438,232.72198486328125
track_2,323,620.0248413085938,379.8294677734375,611.9934692382812,368.18890380859375,599.83251953125,344.2334899902344,580.306396484375,320.0791931152344
track_3,323,560.4293212890625,375.7380676269531,575.9644165039062,383.779296875,595.9669799804688,392.0758972167969,612.5831909179688,403.9562683105469
track_4,323,609.3486938476562,92.97352600097656,592.6847534179688,88.63912963867188,568.9579467773438,80.55842590332031,545.0762329101562,72.72142028808594
track_0,324,504.30255126953125,416.4884033203125,504.57330322265625,404.0999755859375,504.9679870605469,372.1708068847656,508.5352478027344,354.02410888671875
track_1,324,688.5504760742188,244.27694702148438,672.555419921875,240.65101623535156,649.0064697265625,232.91358947753906,624.1264038085938,232.5720977783203
track_2,324,620.306640625,376.82794189453125,612.5465698242188,368.1625671386719,600.5612182617188,344.1922912597656,580.619140625,320.0940856933594
track_3,324,560.310302734375,375.76898193359375,575.7747802734375,383.80670166015625,595.4481201171875,392.16107177734375,612.3712158203125,404.014404296875
track_4,324,612.4103393554688,96.50692749023438,592.6978149414062,91.94056701660156,569.0523681640625,80.19667053222656,548.6632080078125,72.03672790527344
track_0,325,504.5845947265625,416.4171142578125,504.7903137207031,404.0237121582031,505.2400207519531,372.1723327636719,508.7246398925781,353.9509582519531
track_1,325,688.607177734375,241.04977416992188,672.5604248046875,240.44732666015625,648.9853515625,232.754638671875,624.1162719726562,232.41961669921875
track_2,325,620.0641479492188,379.8292541503906,612.3031005859375,368.2288818359375,600.1672973632812,344.3287048339844,580.2474365234375,320.21649169921875
track_3,325,560.2562866210938,375.8061828613281,575.77001953125,383.8206787109375,595.6188354492188,392.142333984375,612.408203125,404.041015625
track_4,325,612.35546875,100.80207824707031,595.8824462890625,92.50027465820312,572.1017456054688,80.82827758789062,551.8824462890625,72.674560546875
track_0,326,504.0576477050781,417.1119079589844,507.8101501464844,404.5173645019531,507.67279052734375,372.8857116699219,507.8583984375,354.5318603515625
track_1,326,688.628662109375,240.6088104248047,672.5291748046875,240.2894744873047,648.859130859375,232.56698608398438,622.637451171875,232.34848022460938
track_2,326,619.9035034179688,376.81658935546875,612.2086791992188,368.1871337890625,600.1471557617188,344.1422424316406,580.3465576171875,320.16143798828125
track_3,326,560.185791015625,375.92401123046875,575.755615234375,383.8920593261719,595.740234375,392.17462158203125,612.5089111328125,404.0928955078125
track_4,326,612.4749755859375,104.82646179199219,596.2368774414062,96.27828216552734,572.8530883789062,84.01167297363281,552.573486328125,72.59423828125
track_0,327,504.052001953125,417.107421875,507.8078918457031,404.5166015625,507.670166015625,372.8836975097656,507.86163330078125,354.5315856933594
track_1,327,688.6353759765625,240.60983276367188,672.5379638671875,240.2909698486328,648.8672485351562,232.5684814453125,622.64599609375,232.35536193847656
